library_id,polynomial_degree,include_sin_cos,stlsq_threshold,direction,regime,dimension,phasec_representability_threeway,aggregation_scope,n_cells,structure_hit_raw_count,structure_hit_raw_rate,structure_hit_pruned_count,structure_hit_pruned_rate,diverged_or_nonfinite_count,r2_valid_count,r2_gt_0_9_count,r2_gt_0_9_rate_over_cells,r2_median_valid
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-9.33514852046946e+32
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,reconstruction,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-1.5317248286338042e+25
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,generalization,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,2,11,6,0.5454545454545454,0.9976666649824145
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0.0,0,0.0,1,12,4,0.3333333333333333,0.021203673552597835
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,7,2,0.2857142857142857,2,0.2857142857142857,1,7,2,0.2857142857142857,0.5016534327840926
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,11,1,0.09090909090909091,1,0.09090909090909091,5,11,2,0.18181818181818182,-4.029013594871068
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,4,0.6666666666666666,0.9557510190483713
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,4,0,0.0,0,0.0,1,4,0,0.0,-4.821493608920071
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,1,1.0,1,1.0,0,1,0,0.0,0.18147039994299297
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,generalization,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-3.8423288188868115e+44
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-8.708790891866051e+70
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,0,11,10,0.9090909090909091,0.9999570577485025
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0.0,0,0.0,0,12,12,1.0,0.9999517681745995
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,7,2,0.2857142857142857,2,0.2857142857142857,2,7,3,0.42857142857142855,0.7759497319495836
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,11,1,0.09090909090909091,1,0.09090909090909091,0,11,8,0.7272727272727273,0.9795555543052149
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,5,0.8333333333333334,0.975676124612831
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,reconstruction,3,exact,dimension_by_phasec_representability_threeway,4,0,0.0,0,0.0,0,4,0,0.0,-0.14797532456133045
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,reconstruction,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,1,1.0,1,1.0,0,1,0,0.0,0.1772110391144707
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-1.0824151188532663e+35
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,reconstruction,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-6.18678309322777e+21
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,generalization,1,exact,dimension_by_phasec_representability_threeway,11,4,0.36363636363636365,4,0.36363636363636365,0,11,7,0.6363636363636364,0.9894546827885794
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,0,12,7,0.5833333333333334,0.9454456375498475
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,9,5,0.5555555555555556,5,0.5555555555555556,2,9,4,0.4444444444444444,0.6614626885569337
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,11,1,0.09090909090909091,1,0.09090909090909091,2,11,4,0.36363636363636365,-0.41960619244475394
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,1,6,3,0.5,-1.968615991975747
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,generalization,3,exact,dimension_by_phasec_representability_threeway,6,1,0.16666666666666666,1,0.16666666666666666,2,6,0,0.0,-19.457175221511495
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-383.411045181518
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,0.20712840580723121
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,generalization,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-1.6898717606422407
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-19.380819290310278
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,4,0.36363636363636365,4,0.36363636363636365,0,11,8,0.7272727272727273,0.9975189155588663
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,0,12,9,0.75,0.9943984755054904
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,9,5,0.5555555555555556,5,0.5555555555555556,1,9,6,0.6666666666666666,0.9779531395359025
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,11,1,0.09090909090909091,1,0.09090909090909091,0,11,9,0.8181818181818182,0.999072004892338
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,3,0.5,0.9404650205750378
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,6,1,0.16666666666666666,1,0.16666666666666666,0,6,0,0.0,-2.0356387071410107
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,reconstruction,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-0.7000691575498644
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,reconstruction,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,0.3689768259946085
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-1.404640991543801
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,reconstruction,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-16.477063607542732
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,generalization,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,1,11,6,0.5454545454545454,0.9951587537343656
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,1,0.08333333333333333,1,0.08333333333333333,1,12,3,0.25,-4.342874566209717
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,9,4,0.4444444444444444,4,0.4444444444444444,2,9,3,0.3333333333333333,0.6533814754472891
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,1,0.08333333333333333,1,0.08333333333333333,5,12,2,0.16666666666666666,-3294.5612869614774
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,3,0.5,0.8835668809381161
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,5,2,0.4,2,0.4,2,5,0,0.0,-19.580756002275876
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-7.123884321661693e+21
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,0.3949892185922493
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,generalization,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-0.13825579561969392
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-6.16104341569993
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,0,11,8,0.7272727272727273,0.9999391263703536
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,1,0.08333333333333333,1,0.08333333333333333,0,12,9,0.75,0.9977310737081138
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,9,4,0.4444444444444444,4,0.4444444444444444,1,9,6,0.6666666666666666,0.9833241702664995
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,1,0.08333333333333333,1,0.08333333333333333,0,12,8,0.6666666666666666,0.9841581753429336
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,5,0.8333333333333334,0.9930530091864773
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,reconstruction,3,exact,dimension_by_phasec_representability_threeway,5,2,0.4,2,0.4,1,5,0,0.0,-7.479376590015277
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,reconstruction,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-3.007409134332563e+20
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,reconstruction,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,0.23510328351430707
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-0.42864702120159154
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,reconstruction,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,1,1.0,0.9994617263499355
poly_deg5_stlsq_0.01,5,False,0.01,IC1_to_IC2,generalization,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,0,11,9,0.8181818181818182,0.9999391263668703
poly_deg5_stlsq_0.01,5,False,0.01,IC1_to_IC2,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0.0,0,0.0,1,12,5,0.4166666666666667,0.5621337730828126
poly_deg5_stlsq_0.01,5,False,0.01,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,9,4,0.4444444444444444,4,0.4444444444444444,3,9,3,0.3333333333333333,0.29459841978852774
poly_deg5_stlsq_0.01,5,False,0.01,IC1_to_IC2,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,11,0,0.0,0,0.0,4,11,5,0.45454545454545453,0.6196068360510191
poly_deg5_stlsq_0.01,5,False,0.01,IC1_to_IC2,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,1,6,3,0.5,-0.42141778798878626
poly_deg5_stlsq_0.01,5,False,0.01,IC1_to_IC2,generalization,3,exact,dimension_by_phasec_representability_threeway,6,0,0.0,0,0.0,4,6,0,0.0,-1.6254860667538075e+25
poly_deg5_stlsq_0.01,5,False,0.01,IC1_to_IC2,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-3.657183870537588
poly_deg5_stlsq_0.01,5,False,0.01,IC1_to_IC2,generalization,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-1.1913006559782548e+48
poly_deg5_stlsq_0.01,5,False,0.01,IC1_to_IC2,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-7.277795241429288e+66
poly_deg5_stlsq_0.01,5,False,0.01,IC1_to_IC2,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,0,11,9,0.8181818181818182,0.9999255904366886
poly_deg5_stlsq_0.01,5,False,0.01,IC1_to_IC2,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0.0,0,0.0,0,12,10,0.8333333333333334,0.9999418647683909
poly_deg5_stlsq_0.01,5,False,0.01,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,9,4,0.4444444444444444,4,0.4444444444444444,2,9,4,0.4444444444444444,0.888048273443955
poly_deg5_stlsq_0.01,5,False,0.01,IC1_to_IC2,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,11,0,0.0,0,0.0,3,11,8,0.7272727272727273,0.9960361096004423
poly_deg5_stlsq_0.01,5,False,0.01,IC1_to_IC2,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,4,0.6666666666666666,0.976943123869499
poly_deg5_stlsq_0.01,5,False,0.01,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,6,0,0.0,0,0.0,1,6,0,0.0,-1.9912305291769021
poly_deg5_stlsq_0.01,5,False,0.01,IC1_to_IC2,reconstruction,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,0.8731086450677393
poly_deg5_stlsq_0.01,5,False,0.01,IC1_to_IC2,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-4.081038868412314e+45
poly_deg5_stlsq_0.01,5,False,0.01,IC1_to_IC2,reconstruction,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-6.741014951775051e+25
poly_deg5_stlsq_0.01,5,False,0.01,IC2_to_IC1,generalization,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,2,11,6,0.5454545454545454,0.9500066177583772
poly_deg5_stlsq_0.01,5,False,0.01,IC2_to_IC1,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0.0,0,0.0,0,12,5,0.4166666666666667,0.45618676243674283
poly_deg5_stlsq_0.01,5,False,0.01,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,6,3,0.5,3,0.5,2,6,2,0.3333333333333333,0.010695240956394902
poly_deg5_stlsq_0.01,5,False,0.01,IC2_to_IC1,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,11,0,0.0,0,0.0,5,11,2,0.18181818181818182,-2.9406828880547127
poly_deg5_stlsq_0.01,5,False,0.01,IC2_to_IC1,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,2,6,3,0.5,-0.6643444010966209
poly_deg5_stlsq_0.01,5,False,0.01,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,3,0,0.0,0,0.0,0,3,0,0.0,-0.9580824282185049
poly_deg5_stlsq_0.01,5,False,0.01,IC2_to_IC1,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-9.303983052262026e+63
poly_deg5_stlsq_0.01,5,False,0.01,IC2_to_IC1,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-1.5123558913283154e+16
poly_deg5_stlsq_0.01,5,False,0.01,IC2_to_IC1,generalization,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-5.226895708744018e+41
poly_deg5_stlsq_0.01,5,False,0.01,IC2_to_IC1,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-1.1807140124601929e+86
poly_deg5_stlsq_0.01,5,False,0.01,IC2_to_IC1,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,0,11,10,0.9090909090909091,0.9999570577485025
poly_deg5_stlsq_0.01,5,False,0.01,IC2_to_IC1,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0.0,0,0.0,0,12,11,0.9166666666666666,0.9998773882892282
poly_deg5_stlsq_0.01,5,False,0.01,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,6,3,0.5,3,0.5,3,6,2,0.3333333333333333,-1.457036474484397e+21
poly_deg5_stlsq_0.01,5,False,0.01,IC2_to_IC1,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,11,0,0.0,0,0.0,2,11,9,0.8181818181818182,0.999032894069704
poly_deg5_stlsq_0.01,5,False,0.01,IC2_to_IC1,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,1,6,4,0.6666666666666666,0.9947048150578262
poly_deg5_stlsq_0.01,5,False,0.01,IC2_to_IC1,reconstruction,3,exact,dimension_by_phasec_representability_threeway,3,0,0.0,0,0.0,1,3,0,0.0,-1.178577441328579
poly_deg5_stlsq_0.01,5,False,0.01,IC2_to_IC1,reconstruction,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,1,1.0,0.9654755165807997
poly_deg5_stlsq_0.01,5,False,0.01,IC2_to_IC1,reconstruction,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-0.12027610087076068
poly_deg5_stlsq_0.01,5,False,0.01,IC2_to_IC1,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-6.840671625295755e+39
poly_deg5_stlsq_0.01,5,False,0.01,IC2_to_IC1,reconstruction,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-1.3330832679723511e+23
poly_deg5_stlsq_0.1,5,False,0.1,IC1_to_IC2,generalization,1,exact,dimension_by_phasec_representability_threeway,11,4,0.36363636363636365,4,0.36363636363636365,0,11,7,0.6363636363636364,0.9905211975889486
poly_deg5_stlsq_0.1,5,False,0.1,IC1_to_IC2,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,0,12,6,0.5,-0.2740575569704
poly_deg5_stlsq_0.1,5,False,0.1,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,10,4,0.4,4,0.4,3,10,2,0.2,-0.5409030170991755
poly_deg5_stlsq_0.1,5,False,0.1,IC1_to_IC2,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,3,12,4,0.3333333333333333,-0.5846234339387113
poly_deg5_stlsq_0.1,5,False,0.1,IC1_to_IC2,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,5,2,0.4,2,0.4,1,5,3,0.6,0.9940094604245624
poly_deg5_stlsq_0.1,5,False,0.1,IC1_to_IC2,generalization,3,exact,dimension_by_phasec_representability_threeway,7,1,0.14285714285714285,1,0.14285714285714285,3,7,0,0.0,-200.32276621038625
poly_deg5_stlsq_0.1,5,False,0.1,IC1_to_IC2,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-30.65421991981208
poly_deg5_stlsq_0.1,5,False,0.1,IC1_to_IC2,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-0.28752872555919556
poly_deg5_stlsq_0.1,5,False,0.1,IC1_to_IC2,generalization,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-1.6898717606422407
poly_deg5_stlsq_0.1,5,False,0.1,IC1_to_IC2,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-19.380819290310278
poly_deg5_stlsq_0.1,5,False,0.1,IC1_to_IC2,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,4,0.36363636363636365,4,0.36363636363636365,0,11,8,0.7272727272727273,0.9975189155588663
poly_deg5_stlsq_0.1,5,False,0.1,IC1_to_IC2,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,0,12,8,0.6666666666666666,0.9943984755054904
poly_deg5_stlsq_0.1,5,False,0.1,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,10,4,0.4,4,0.4,2,10,5,0.5,0.8277049414279658
poly_deg5_stlsq_0.1,5,False,0.1,IC1_to_IC2,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,2,12,9,0.75,0.9950446959201662
poly_deg5_stlsq_0.1,5,False,0.1,IC1_to_IC2,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,5,2,0.4,2,0.4,0,5,3,0.6,0.9952265995880926
poly_deg5_stlsq_0.1,5,False,0.1,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,7,1,0.14285714285714285,1,0.14285714285714285,1,7,0,0.0,-7.525824404212872
poly_deg5_stlsq_0.1,5,False,0.1,IC1_to_IC2,reconstruction,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,0.3528774114453374
poly_deg5_stlsq_0.1,5,False,0.1,IC1_to_IC2,reconstruction,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-0.14703087763536749
poly_deg5_stlsq_0.1,5,False,0.1,IC1_to_IC2,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-1.404640991543801
poly_deg5_stlsq_0.1,5,False,0.1,IC1_to_IC2,reconstruction,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-16.477063607542732
poly_deg5_stlsq_0.1,5,False,0.1,IC2_to_IC1,generalization,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,1,11,6,0.5454545454545454,0.9951587537343656
poly_deg5_stlsq_0.1,5,False,0.1,IC2_to_IC1,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,1,0.08333333333333333,1,0.08333333333333333,0,12,3,0.25,-0.99528432892031
poly_deg5_stlsq_0.1,5,False,0.1,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,9,6,0.6666666666666666,6,0.6666666666666666,1,9,4,0.4444444444444444,0.6576793508756134
poly_deg5_stlsq_0.1,5,False,0.1,IC2_to_IC1,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0.0,0,0.0,5,12,2,0.16666666666666666,-3330.878495253268
poly_deg5_stlsq_0.1,5,False,0.1,IC2_to_IC1,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,3,0.5,0.8835668809381161
poly_deg5_stlsq_0.1,5,False,0.1,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,0,0.0,-1.8045631396149888
poly_deg5_stlsq_0.1,5,False,0.1,IC2_to_IC1,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-1.1294257428810448e+26
poly_deg5_stlsq_0.1,5,False,0.1,IC2_to_IC1,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,0.838943881562359
poly_deg5_stlsq_0.1,5,False,0.1,IC2_to_IC1,generalization,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-0.13825579561969392
poly_deg5_stlsq_0.1,5,False,0.1,IC2_to_IC1,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-1.6355294365002617
poly_deg5_stlsq_0.1,5,False,0.1,IC2_to_IC1,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,0,11,8,0.7272727272727273,0.9999391263703536
