library_id,polynomial_degree,include_sin_cos,stlsq_threshold,direction,regime,dimension,phasec_representability_threeway,aggregation_scope,n_cells,structure_hit_raw_count,structure_hit_raw_rate,structure_hit_pruned_count,structure_hit_pruned_rate,diverged_or_nonfinite_count,r2_finite_nondiverged_count,r2_gt_0_9_count,r2_gt_0_9_rate_over_cells,r2_median_valid,r2_q000_finite_nondiverged,r2_q025_finite_nondiverged,r2_q075_finite_nondiverged,r2_q100_finite_nondiverged
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,0,11,8,0.7272727272727273,0.9996489307118607,-29901.106704993286,0.8677787505169643,0.9999324529384572,0.9999871986621937
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,0,12,10,0.8333333333333334,0.9943984755689557,-3.28040688117461,0.9510821487660555,0.9999037324501132,0.9999959937027724
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,9,6,0.6666666666666666,6,0.6666666666666666,0,9,6,0.6666666666666666,0.9779531390560534,-0.5496382387942155,0.6912485467598696,0.9991658067715237,0.999951170789946
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,11,2,0.18181818181818182,2,0.18181818181818182,0,11,9,0.8181818181818182,0.9765599572972301,0.5315012801184126,0.9287120238059293,0.998789914787301,0.999974609842901
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,4,0.6666666666666666,0.9526773678121547,-0.16137239019199745,0.8600027776563138,0.9980847736699139,0.9997599645118445
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,7,2,0.2857142857142857,2,0.2857142857142857,0,7,0,0.0,-2.9678969591181334,-1543162.700786764,-10.305286629770874,-0.7225749775191075,0.8128199816306041
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,reconstruction,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,1,1.0,0.9695525640995166,0.9695525640995166,0.9695525640995166,0.9695525640995166,0.9695525640995166
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,reconstruction,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,0.36897683279412963,0.36897683279412963,0.36897683279412963,0.36897683279412963,0.36897683279412963
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-0.1529975210037689,-0.1529975210037689,-0.1529975210037689,-0.1529975210037689,-0.1529975210037689
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,reconstruction,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,0,0,0.0,,,,,
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,generalization,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,1,10,6,0.5454545454545454,0.9975152005074284,-3.942820462206978,0.7648219562158673,0.9999359621399321,0.9999871998843637
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,1,11,3,0.25,-2.279765316621157,-128.82001593235773,-5.290443100467143,0.8784557918782576,0.9999973735339998
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,8,5,0.625,5,0.625,2,6,4,0.5,0.9806419578276181,-0.6435604311067583,-0.1741127618816511,0.9952156328071733,0.9992068978106685
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,1,0.08333333333333333,1,0.08333333333333333,3,9,4,0.3333333333333333,0.6203884184115571,-6587.563461186401,0.027538631057267948,0.9770954006705239,0.9973543245365559
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,3,0.5,0.8861646964020593,-7.488429548307852,0.726477319864145,0.9980915312228402,0.9993047274428928
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,5,2,0.4,2,0.4,1,4,0,0.0,-6.172581779912692,-40.364740792833494,-18.72227927480229,-0.4331447090717057,0.7785355368136645
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,0,0,0.0,,,,,
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,0.3949892220347189,0.3949892220347189,0.3949892220347189,0.3949892220347189,0.3949892220347189
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,generalization,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-0.13825579544094524,-0.13825579544094524,-0.13825579544094524,-0.13825579544094524,-0.13825579544094524
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,0.3336799026916332,0.3336799026916332,0.3336799026916332,0.3336799026916332,0.3336799026916332
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,0,11,9,0.8181818181818182,0.999944796808113,-7.080370345019695,0.9960248525950326,0.9999726167202081,0.9999874322818294
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,0,12,9,0.75,0.9995928829376308,-6.897940876033407,0.9297027509274848,0.9999638012566417,0.9999898751801799
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,8,5,0.625,5,0.625,0,8,5,0.625,0.980482235320233,-0.5765093282634436,0.7970762458296718,0.9981054106391976,0.999827667241373
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,1,0.08333333333333333,1,0.08333333333333333,1,11,7,0.5833333333333334,0.9792873288006199,-39.08960737456737,0.606351911661739,0.9993043590321723,0.9999868005841956
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,5,0.8333333333333334,0.9930530095565326,0.5698949736677765,0.9803104745269366,0.9974185730285499,0.9999017306652422
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,reconstruction,3,exact,dimension_by_phasec_representability_threeway,5,2,0.4,2,0.4,0,5,0,0.0,-1.4751573534533806,-14.085027365805665,-7.479376750587067,-0.9970631482123542,0.8070444249869516
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,reconstruction,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,1,1.0,0.9946608814734886,0.9946608814734886,0.9946608814734886,0.9946608814734886,0.9946608814734886
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,reconstruction,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,0.235103287628867,0.235103287628867,0.235103287628867,0.235103287628867,0.235103287628867
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-0.42864702099131924,-0.42864702099131924,-0.42864702099131924,-0.42864702099131924,-0.42864702099131924
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,reconstruction,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,1,1.0,0.9995117388809348,0.9995117388809348,0.9995117388809348,0.9995117388809348,0.9995117388809348
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,generalization,1,exact,dimension_by_phasec_representability_threeway,11,4,0.36363636363636365,4,0.36363636363636365,0,11,8,0.7272727272727273,0.9999391263464953,-7430633.838744931,0.8063581841854024,0.9999593694308058,0.9999974906522026
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0.0,0,0.0,0,12,7,0.5833333333333334,0.9933919259024652,-9.32326137535975,0.557807204294865,0.9999675877809515,0.9999824129224312
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,9,3,0.3333333333333333,3,0.3333333333333333,3,6,3,0.3333333333333333,0.8027096532881088,0.41791911639495594,0.5274225329356109,0.9939945638525063,0.999563999834538
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,10,1,0.1,1,0.1,3,7,4,0.4,0.9913005427394366,-0.4247125471131399,0.7429754144658698,0.9966180750103026,0.9999804089617533
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,1,5,3,0.5,0.9940094606104628,-4.750682013697432,-0.6910288013870425,0.9985406353545805,0.9999347664704437
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,generalization,3,exact,dimension_by_phasec_representability_threeway,8,0,0.0,0,0.0,6,2,0,0.0,-3.7808579398941156,-6.690167106463593,-5.235512523178855,-2.3262033566093763,-0.8715487733246375
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-113.21074471771773,-113.21074471771773,-113.21074471771773,-113.21074471771773,-113.21074471771773
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,1,1.0,1,1.0,0,1,0,0.0,0.1769515276297514,0.1769515276297514,0.1769515276297514,0.1769515276297514,0.1769515276297514
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,generalization,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,0,0,0.0,,,,,
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,0,0,0.0,,,,,
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,4,0.36363636363636365,4,0.36363636363636365,0,11,9,0.8181818181818182,0.9999255904379042,-29901.106704993286,0.9887694686526542,0.9999806896313641,0.9999903393498715
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0.0,0,0.0,0,12,11,0.9166666666666666,0.9999350073582981,-0.8331907614242005,0.9951553697652059,0.9999833214901906,0.9999931257329168
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,9,3,0.3333333333333333,3,0.3333333333333333,2,7,5,0.5555555555555556,0.9779558061800884,-0.8833712027961437,0.8249536950693854,0.9988002069439678,0.999951170789946
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,10,1,0.1,1,0.1,2,8,7,0.7,0.9991494718475955,0.7828047293760573,0.9903489316748866,0.9998392021068137,0.9999641227375657
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,1,5,3,0.5,0.9952265996150634,0.3498139776275778,0.8241858330703129,0.999037498354864,0.9997678374431374
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,8,0,0.0,0,0.0,2,6,0,0.0,-1.962115910875449,-6.451678154921176,-4.459474745136361,-0.40899944304576596,0.8145670358602729
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,reconstruction,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,1,1.0,0.9988684183878345,0.9988684183878345,0.9988684183878345,0.9988684183878345,0.9988684183878345
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,reconstruction,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,1,1.0,1,1.0,0,1,0,0.0,0.1813241316140839,0.1813241316140839,0.1813241316140839,0.1813241316140839,0.1813241316140839
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,0,0,0.0,,,,,
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,reconstruction,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,0,0,0.0,,,,,
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,generalization,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,2,9,6,0.5454545454545454,0.9998716472749604,-5.174167228149249,0.8595779334709988,0.9999391263467772,0.9999903264483245
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0.0,0,0.0,1,11,4,0.3333333333333333,0.5413796278493133,-128.82001593235773,-14.671526726679698,0.9873980935228601,0.9999925630380462
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,5,2,0.4,2,0.4,0,5,2,0.4,0.5016525695064218,-0.5581350046684321,0.37509840129815963,0.9779554390655394,0.9991775273507163
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,10,1,0.1,1,0.1,4,6,2,0.2,-0.38358589315186553,-4.029014291815116,-2.5188912099937486,0.8878133244713837,0.9997873017722398
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,4,0.6666666666666666,0.955453204281673,-1.7336953487810365,0.5044301155305767,0.9979533134246467,0.9990354219457027
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,5,0,0.0,0,0.0,2,3,0,0.0,-3.9579394127558998,-5.685047522239807,-4.821493467497853,-2.519128200586862,-1.0803169884178236
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,1,1.0,1,1.0,0,1,0,0.0,0.18147040346099788,0.18147040346099788,0.18147040346099788,0.18147040346099788,0.18147040346099788
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,generalization,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,0,0,0.0,,,,,
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,0,0,0.0,,,,,
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,0,11,10,0.9090909090909091,0.9999570577476173,0.22634586799006973,0.999761133379335,0.9999860318976073,0.9999994502460838
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0.0,0,0.0,0,12,12,1.0,0.9999517681824786,0.9674052257696196,0.9983304669318906,0.999986312198501,0.9999995725994476
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,5,2,0.4,2,0.4,0,5,3,0.6,0.9776327978865038,-0.5765093282634436,0.7759497316960586,0.9976915291251747,0.9994504995114128
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,10,1,0.1,1,0.1,0,10,7,0.7,0.9856619972699625,-0.5771002138810982,0.16257908143739142,0.9993183360142492,0.9999868200627402
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,5,0.8333333333333334,0.9756761247216668,0.5845455041692376,0.9374962743298243,0.9974185730285499,0.9999075888346455
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,reconstruction,3,exact,dimension_by_phasec_representability_threeway,5,0,0.0,0,0.0,1,4,0,0.0,-0.15012193312116084,-6.124460297579636,-2.2999813252090653,0.7265974272248257,0.7316563043696419
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,reconstruction,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,1,1.0,1,1.0,0,1,0,0.0,0.17721104490286374,0.17721104490286374,0.17721104490286374,0.17721104490286374,0.17721104490286374
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,0,0,0.0,,,,,
poly_deg4_stlsq_0.01,4,False,0.01,IC2_to_IC1,reconstruction,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,0,0,0.0,,,,,
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,generalization,1,exact,dimension_by_phasec_representability_threeway,11,4,0.36363636363636365,4,0.36363636363636365,0,11,7,0.6363636363636364,0.9894546831990099,-7430633.838744931,-3.2081497236126104,0.9999420634431,0.9999871945148785
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,0,12,7,0.5833333333333334,0.9454456373061001,-9.32326137535975,-1.8259951542999162,0.9999591380005897,0.9999824129224312
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,9,5,0.5555555555555556,5,0.5555555555555556,2,7,4,0.4444444444444444,0.969246305570344,-0.6186968039821694,0.09917673322258136,0.9885432791816103,0.999563999834538
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,11,1,0.09090909090909091,1,0.09090909090909091,2,9,4,0.36363636363636365,0.7869166340739249,-2.1102567407798904,-0.6560685478757597,0.9452178886370608,0.9993031740598985
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,1,5,3,0.5,0.9940094606104628,-1563.5276253138354,-4.931241440860002,0.9985406353545805,0.9999204484238751
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,generalization,3,exact,dimension_by_phasec_representability_threeway,7,1,0.14285714285714285,1,0.14285714285714285,3,4,0,0.0,-5.001882726252463,-31.38889713040092,-13.491313549531547,-2.2137368359262735,-1.4200080539155875
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-383.4110455191173,-383.4110455191173,-383.4110455191173,-383.4110455191173,-383.4110455191173
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,0.2071284122271051,0.2071284122271051,0.2071284122271051,0.2071284122271051,0.2071284122271051
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,generalization,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-1.689871760506667,-1.689871760506667,-1.689871760506667,-1.689871760506667,-1.689871760506667
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-19.380819290343215,-19.380819290343215,-19.380819290343215,-19.380819290343215,-19.380819290343215
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,4,0.36363636363636365,4,0.36363636363636365,0,11,8,0.7272727272727273,0.9975189155237246,-29901.106704993286,0.8844888083877188,0.9999051532473279,0.9999871986621937
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,0,12,9,0.75,0.9943984755689557,-3.28040688117461,0.24268599585786887,0.999936491196955,0.9999959937027724
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,9,5,0.5555555555555556,5,0.5555555555555556,1,8,6,0.6666666666666666,0.9884125946589368,-0.5496382387942155,0.8867079958046579,0.9990334405292944,0.999951170789946
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,11,1,0.09090909090909091,1,0.09090909090909091,0,11,9,0.8181818181818182,0.9990720049838963,0.6280257111842759,0.9578180082435109,0.9998155210293398,0.9999789624753934
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,3,0.5,0.9404650206341902,-0.16137239019203148,0.8487835968917123,0.9980847736699139,0.9997599645118445
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,7,1,0.14285714285714285,1,0.14285714285714285,1,6,0,0.0,-2.0356394132375377,-267526346.41724753,-9.485804935584078,-0.6853728854037187,0.6057473730564477
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,reconstruction,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-0.7000691776080611,-0.7000691776080611,-0.7000691776080611,-0.7000691776080611,-0.7000691776080611
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,reconstruction,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,0.36897683279412963,0.36897683279412963,0.36897683279412963,0.36897683279412963,0.36897683279412963
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-1.4046409929943742,-1.4046409929943742,-1.4046409929943742,-1.4046409929943742,-1.4046409929943742
poly_deg4_stlsq_0.1,4,False,0.1,IC1_to_IC2,reconstruction,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-16.47706360791592,-16.47706360791592,-16.47706360791592,-16.47706360791592,-16.47706360791592
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,generalization,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,1,10,6,0.5454545454545454,0.9975152005074284,-4.451146585214033,-0.09215430384012024,0.9999359621399321,0.9999871998843637
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,1,0.08333333333333333,1,0.08333333333333333,1,11,3,0.25,-3.28040688117461,-1146.8289458263966,-13.771394962756322,0.7217348934746322,0.9999973735339998
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,10,5,0.5,5,0.5,2,8,3,0.3,0.6555304130802386,-0.6435604311067583,0.29511032759864597,0.979297962153155,0.9991775273507163
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,1,0.08333333333333333,1,0.08333333333333333,5,7,2,0.16666666666666666,0.6203884184115573,-6587.563461186401,-0.49162754508314666,0.9150582183048394,0.9973543245365559
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,3,0.5,0.883566880755212,-7.488429548307801,0.7377399946737702,0.9939609512308292,0.9990354219457027
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,5,2,0.4,2,0.4,2,3,0,0.0,-11.508125435458554,-19.58075602918287,-15.544440732320712,-6.172581779912692,-0.8370381243668291
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,0,0,0.0,,,,,
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,0.3949892220347189,0.3949892220347189,0.3949892220347189,0.3949892220347189,0.3949892220347189
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,generalization,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-0.13825579544094524,-0.13825579544094524,-0.13825579544094524,-0.13825579544094524,-0.13825579544094524
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-6.161043416509607,-6.161043416509607,-6.161043416509607,-6.161043416509607,-6.161043416509607
poly_deg4_stlsq_0.1,4,False,0.1,IC2_to_IC1,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,0,11,8,0.7272727272727273,0.9999391263465535,-7.080370345019695,-1.2061043851806448,0.9999656197624769,0.9999874322818294
