run_id,experiment_id,phase,hypothesis,run_type,include_in_paper,system_id,system_name,system_dim,system_representability,system_expected_stage,variant,variant_slug,seed,status,inferred_status,success,failure_reason,started_at,finished_at,loss,objective,exact_support_match,final_stage,stage_overshoot,wasted_levels,total_loss_evals,total_invalid_evals,elapsed_s,partial,metrics_available,corrupted,campaign_manifest_index,initial_condition_set,config_fingerprint,git_hash,git_dirty,r2,r2_by_dim,total_parameter_fits,total_ode_solves,stage_cap_behavior_fingerprint,support_terms,condition,use_pretuning,n_levels,eq_overshoot,eq_final_stages,stage_caps,solver_retcodes,optimizer_retcodes,total_diverged_solves,total_invalid_solves,total_nonfinite_solves,total_solver_unstable_solves,total_step_limit_solves,total_optimizer_limit_hits,total_optimizer_budget_stop_fits
670_evogrow_v2_2_stage_capped_pretune_off_49_2_42,paper1_phaseB_v1,B,,campaign_cell,,49,Brusselator: hypothetical chemical oscillation model (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,42,finished,finished,True,,,2026-09-04T08:15:01.017Z,5.7157783402911466e-05,,,5,,,2595152,,18178.201969701,False,True,False,670,2,604e79733b22d64d,91f88c4,False,0.9989655539867851,"[0.9995656378432494, 0.9983654701303208]",550,2595152,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u1*u2""],[""u1"",""u2"",""u1^2"",""u2^2"",""u1*u2""]]",pretune_off,False,30,null,"[5,5]","[5,5]","[""Success"",""Unstable"",""MaxIters""]","[""Failure"",""Success"",""MaxLossEvals""]",77313,80855,0,77313,3542,181,79
671_evogrow_v2_2_stage_capped_pretune_off_49_2_123,paper1_phaseB_v1,B,,campaign_cell,,49,Brusselator: hypothetical chemical oscillation model (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,123,finished,finished,True,,,2026-09-04T08:52:16.382Z,0.00026564935509006615,,,5,,,1971204,,8488.909565306,False,True,False,671,2,604e79733b22d64d,91f88c4,False,0.9931127729058833,"[0.9989966625247497, 0.9872288832870167]",490,1971204,ffb0266c7913352c,"[[""u1"",""u2"",""u2^2"",""u1*u2""],[""u1"",""u2"",""u2^2"",""u1*u2""]]",pretune_off,False,30,null,"[5,5]","[5,5]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",76700,78314,0,76700,1614,138,42
672_evogrow_v2_2_stage_capped_pretune_off_49_2_7,paper1_phaseB_v1,B,,campaign_cell,,49,Brusselator: hypothetical chemical oscillation model (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,7,finished,finished,True,,,2026-09-04T09:01:05.175Z,0.0002656493561893778,,,5,,,1715877,,8766.074223404,False,True,False,672,2,604e79733b22d64d,91f88c4,False,0.9931127404298417,"[0.9989966783649417, 0.9872288024947418]",490,1715877,ffb0266c7913352c,"[[""u1"",""u2"",""u2^2"",""u1*u2""],[""u1"",""u2"",""u2^2"",""u1*u2""]]",pretune_off,False,30,null,"[5,5]","[5,5]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",66003,67715,0,66003,1712,109,38
673_evogrow_v2_2_stage_capped_pretune_off_50_1_42,paper1_phaseB_v1,B,,campaign_cell,,50,Chemical oscillator model by Schnackenberg 1979 (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,42,finished,finished,True,,,2026-09-04T11:02:47.518Z,0.003733719700597147,,,5,,,6227872,,12052.244044264,False,True,False,673,1,604e79733b22d64d,91f88c4,False,0.9952794950138922,"[0.9959973360944067, 0.9945616539333778]",530,6227872,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u2^2"",""u1*u2""],[""u1"",""u2"",""u1^2"",""u2^2"",""u1*u2""]]",pretune_off,False,30,null,"[5,5]","[null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Failure"",""Success"",""MaxLossEvals""]",270006,271151,0,270006,1145,436,265
674_evogrow_v2_2_stage_capped_pretune_off_50_1_123,paper1_phaseB_v1,B,,campaign_cell,,50,Chemical oscillator model by Schnackenberg 1979 (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,123,finished,finished,True,,,2026-09-04T11:14:24.796Z,0.0022071632708140867,,,5,,,5998178,,19216.095401802,False,True,False,674,1,604e79733b22d64d,91f88c4,False,0.9972485555283421,"[0.9979862533688834, 0.996510857687801]",510,5998178,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u2^2"",""u1*u2"",""u1^3""],[""u1"",""u2"",""u1^2"",""u2^2"",""u1*u2"",""u1^3""]]",pretune_off,False,30,null,"[5,5]","[null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",258506,260100,0,258506,1594,424,248
675_evogrow_v2_2_stage_capped_pretune_off_50_1_7,paper1_phaseB_v1,B,,campaign_cell,,50,Chemical oscillator model by Schnackenberg 1979 (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,7,finished,finished,True,,,2026-09-04T11:27:54.395Z,0.002795371871960358,,,5,,,6236520,,21864.908130697,False,True,False,675,1,604e79733b22d64d,91f88c4,False,0.9963746422747396,"[0.9961802889080225, 0.9965689956414567]",530,6236520,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u2^2"",""u1*u2"",""u1^3""],[""u1"",""u2"",""u1^2"",""u2^2"",""u1*u2""]]",pretune_off,False,30,null,"[5,5]","[null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",282272,283821,0,282272,1549,452,254
676_evogrow_v2_2_stage_capped_pretune_off_50_2_42,paper1_phaseB_v1,B,,campaign_cell,,50,Chemical oscillator model by Schnackenberg 1979 (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,42,finished,finished,True,,,2026-09-04T12:15:55.530Z,0.0003238816348503469,,,5,,,1012414,,10822.591346105,False,True,False,676,2,604e79733b22d64d,91f88c4,False,0.9137355197790573,"[0.9513126939476584, 0.8761583456104564]",430,1012414,ffb0266c7913352c,"[[""u1"",""u2""],[""u1"",""u2"",""u1^2""]]",pretune_off,False,30,null,"[5,3]","[null,3]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",28872,32233,0,28872,3361,44,22
677_evogrow_v2_2_stage_capped_pretune_off_50_2_123,paper1_phaseB_v1,B,,campaign_cell,,50,Chemical oscillator model by Schnackenberg 1979 (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,123,finished,finished,True,,,2026-09-04T12:30:51.741Z,0.00032388163485335097,,,5,,,985438,,5705.449817962,False,True,False,677,2,604e79733b22d64d,91f88c4,False,0.9137355348882271,"[0.9513129656710478, 0.8761581041054064]",430,985438,ffb0266c7913352c,"[[""u1"",""u2""],[""u1"",""u2"",""u1^2""]]",pretune_off,False,30,null,"[5,3]","[null,3]","[""Success"",""Unstable"",""MaxIters""]","[""Failure"",""Success"",""MaxLossEvals""]",34509,36161,0,34509,1652,43,20
678_evogrow_v2_2_stage_capped_pretune_off_50_2_7,paper1_phaseB_v1,B,,campaign_cell,,50,Chemical oscillator model by Schnackenberg 1979 (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,7,finished,finished,True,,,2026-09-04T12:31:56.673Z,0.00032388163485135203,,,5,,,948768,,9182.57358923,False,True,False,678,2,604e79733b22d64d,91f88c4,False,0.913735517687212,"[0.9513126563344886, 0.8761583790399352]",430,948768,ffb0266c7913352c,"[[""u1"",""u2""],[""u1"",""u2"",""u1^2""]]",pretune_off,False,30,null,"[5,3]","[null,3]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",35294,37934,0,35294,2640,36,22
679_evogrow_v2_2_stage_capped_pretune_off_51_1_42,paper1_phaseB_v1,B,,campaign_cell,,51,Oscillator death model by Ermentrout and Kopell 1990,2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,42,finished,finished,True,,,2026-09-04T13:18:38.045Z,0.012670246635913597,,,5,,,2957742,,54398.548806012,False,True,False,679,1,604e79733b22d64d,91f88c4,False,0.9990901037286142,"[0.9990797334545246, 0.9991004740027039]",470,2957742,ffb0266c7913352c,"[[""u1"",""u2"",""u2^2""],[""u1"",""u2"",""u1^2"",""u2^2"",""u1*u2"",""cos(u1)""]]",pretune_off,False,30,null,"[5,5]","[null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",145818,154180,0,145818,8362,301,74
680_evogrow_v2_2_stage_capped_pretune_off_51_1_123,paper1_phaseB_v1,B,,campaign_cell,,51,Oscillator death model by Ermentrout and Kopell 1990,2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,123,finished,finished,True,,,2026-09-04T13:40:28.074Z,0.01267551489023203,,,5,,,3371573,,109456.694893982,False,True,False,680,1,604e79733b22d64d,91f88c4,False,0.9990923283823463,"[0.9990744377913735, 0.9991102189733191]",530,3371573,ffb0266c7913352c,"[[""u1"",""u2"",""u2^2""],[""u1"",""u2"",""u1^2"",""u2^2"",""u1*u2"",""u1^3""]]",pretune_off,False,30,null,"[5,5]","[null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",139389,157775,0,139389,18386,323,93
681_evogrow_v2_2_stage_capped_pretune_off_51_1_7,paper1_phaseB_v1,B,,campaign_cell,,51,Oscillator death model by Ermentrout and Kopell 1990,2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,7,finished,finished,True,,,2026-09-04T13:59:09.210Z,0.012858640817399927,,,5,,,3058221,,42472.47898358,False,True,False,681,1,604e79733b22d64d,91f88c4,False,0.999069964224734,"[0.9990785265122153, 0.9990614019372527]",490,3058221,ffb0266c7913352c,"[[""u1"",""u2"",""u2^2""],[""u1"",""u2"",""u1^2"",""u2^2"",""u1*u2"",""u1^3""]]",pretune_off,False,30,null,"[5,5]","[null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Failure"",""Success"",""MaxLossEvals""]",154885,162833,0,154885,7948,308,76
682_evogrow_v2_2_stage_capped_pretune_off_51_2_42,paper1_phaseB_v1,B,,campaign_cell,,51,Oscillator death model by Ermentrout and Kopell 1990,2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,42,finished,finished,True,,,2026-09-04T14:06:46.643Z,0.06973148743727012,,,5,,,5879980,,6682.650010883,False,True,False,682,2,604e79733b22d64d,91f88c4,False,0.9838478680524657,"[0.9958811426168436, 0.9718145934880879]",570,5879980,ffb0266c7913352c,"[[""u1"",""u2"",""sin(u1)"",""sin(u2)""],[""u1"",""u2""]]",pretune_off,False,30,null,"[5,1]","[null,1]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",43294,45177,0,43294,1883,456,207
683_evogrow_v2_2_stage_capped_pretune_off_51_2_123,paper1_phaseB_v1,B,,campaign_cell,,51,Oscillator death model by Ermentrout and Kopell 1990,2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,123,finished,finished,True,,,2026-09-04T14:24:28.926Z,0.0685822249136505,,,5,,,5596473,,9138.464352815,False,True,False,683,2,604e79733b22d64d,91f88c4,False,0.9841773843103518,"[0.9958801351483628, 0.9724746334723408]",530,5596473,ffb0266c7913352c,"[[""u1"",""u2"",""sin(u1)"",""cos(u1)"",""sin(u2)"",""cos(u2)""],[""u1"",""u2""]]",pretune_off,False,30,null,"[5,1]","[null,1]","[""Success"",""Unstable"",""MaxIters""]","[""Failure"",""Success"",""MaxLossEvals""]",52747,55750,0,52747,3003,431,204
684_evogrow_v2_2_stage_capped_pretune_off_51_2_7,paper1_phaseB_v1,B,,campaign_cell,,51,Oscillator death model by Ermentrout and Kopell 1990,2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,7,finished,finished,True,,,2026-09-04T15:04:17.105Z,0.08008126383635257,,,5,,,4311773,,5442.133441467,False,True,False,684,2,604e79733b22d64d,91f88c4,False,0.9832681828914128,"[0.9932918587524177, 0.973244507030408]",430,4311773,ffb0266c7913352c,"[[""u1"",""u2"",""sin(u1)""],[""u1"",""u2""]]",pretune_off,False,30,null,"[5,1]","[null,1]","[""Success"",""Unstable"",""MaxIters""]","[""Failure"",""Success"",""MaxLossEvals""]",41867,43792,0,41867,1925,358,152
685_evogrow_v2_2_stage_capped_pretune_off_52_1_42,paper1_phaseB_v1,B,,campaign_cell,,52,Maxwell-Bloch equations (laser dynamics),3,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,42,finished,finished,True,,,2026-08-24T08:21:43.178Z,0.0010056467835258317,,,5,,,2324403,,16997.82344447,False,True,False,685,1,604e79733b22d64d,91f88c4,False,0.86019707468468,"[0.9436216189653136, 0.6433921100475606, 0.9935774950411657]",450,2324403,ffb0266c7913352c,"[[""u2""],[""u1"",""u2"",""sin(u3)""],[""u1"",""u2""]]",pretune_off,False,30,null,"[5,5,5]","[null,null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",30320,34563,0,30320,4243,218,42
686_evogrow_v2_2_stage_capped_pretune_off_52_1_123,paper1_phaseB_v1,B,,campaign_cell,,52,Maxwell-Bloch equations (laser dynamics),3,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,123,finished,finished,True,,,2026-08-24T13:05:43.664Z,0.000349451767195164,,,5,,,2420158,,13808.946017959,False,True,False,686,1,604e79733b22d64d,91f88c4,False,0.9840599705889747,"[0.988848273979622, 0.9823172390298656, 0.9810143987574361]",450,2420158,ffb0266c7913352c,"[[""u1""],[""u2"",""u3""],[""u1"",""u2"",""u2^2""]]",pretune_off,False,30,null,"[5,5,5]","[null,null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""MaxLossEvals"",""Failure""]",28978,32684,0,28978,3589,238,50
687_evogrow_v2_2_stage_capped_pretune_off_52_1_7,paper1_phaseB_v1,B,,campaign_cell,,52,Maxwell-Bloch equations (laser dynamics),3,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,7,finished,finished,True,,,2026-08-24T14:30:26.015Z,0.0004183051724425647,,,5,,,2126812,,15939.306835216,False,True,False,687,1,604e79733b22d64d,91f88c4,False,0.9647692411381598,"[0.9261501657169019, 0.9829322700434802, 0.9852252876540973]",470,2126812,ffb0266c7913352c,"[[""u3""],[""u2"",""u3""],[""u1"",""u2"",""sin(u2)""]]",pretune_off,False,30,null,"[5,5,5]","[null,null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",39698,43625,0,39698,3927,196,26
688_evogrow_v2_2_stage_capped_pretune_off_52_2_42,paper1_phaseB_v1,B,,campaign_cell,,52,Maxwell-Bloch equations (laser dynamics),3,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,42,finished,finished,True,,,2026-08-24T15:17:52.332Z,0.000645877710603567,,,5,,,1814408,,4536.652726565,False,True,False,688,2,604e79733b22d64d,91f88c4,False,0.6088232884289727,"[0.018956449058396663, 0.9651800877810854, 0.842333328447436]",430,1814408,ffb0266c7913352c,"[[""u2""],[""u2"",""u1^2""],[""u1"",""u2""]]",pretune_off,False,30,null,"[5,5,5]","[null,null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",18411,19568,0,18411,1157,165,27
689_evogrow_v2_2_stage_capped_pretune_off_52_2_123,paper1_phaseB_v1,B,,campaign_cell,,52,Maxwell-Bloch equations (laser dynamics),3,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,123,finished,finished,True,,,2026-08-24T16:34:11.636Z,0.0006280545282344806,,,5,,,1417624,,6239.427666489,False,True,False,689,2,604e79733b22d64d,91f88c4,False,0.5215402234758603,"[-0.27568140298322663, 0.9634495722928202, 0.8768525011179871]",430,1417624,ffb0266c7913352c,"[[""u1""],[""u2"",""u3""],[""u1"",""u2""]]",pretune_off,False,30,null,"[5,5,5]","[null,null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",23834,25440,0,23834,1606,96,24
690_evogrow_v2_2_stage_capped_pretune_off_52_2_7,paper1_phaseB_v1,B,,campaign_cell,,52,Maxwell-Bloch equations (laser dynamics),3,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,7,finished,finished,True,,,2026-08-24T16:56:34.201Z,0.0010463107143362145,,,5,,,1169800,,3997.257359421,False,True,False,690,2,604e79733b22d64d,91f88c4,False,0.380539910096689,"[-0.5211024367705044, 0.9983974928910663, 0.6643246741695052]",430,1169800,ffb0266c7913352c,"[[""u3""],[""u2"",""u3^2""],[""u1"",""u3""]]",pretune_off,False,30,null,"[5,5,5]","[null,null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",15255,16454,0,15255,1167,57,27
691_evogrow_v2_2_stage_capped_pretune_off_53_1_42,paper1_phaseB_v1,B,,campaign_cell,,53,Model for apoptosis (cell death),3,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,42,finished,finished,True,,,2026-08-24T18:03:51.099Z,0.0003881130905322526,,,5,,,2672098,,25512.554010833,False,True,False,691,1,604e79733b22d64d,91f88c4,False,0.5294111797407938,"[-0.4092116188688282, 0.9987278459181972, 0.9987173121730122]",490,2672098,ffb0266c7913352c,"[[""u1"",""u2"",""u3""],[""u1"",""u3""],[""u1""]]",pretune_off,False,30,null,"[5,5,5]","[null,null,null]","[""Success"",""MaxIters"",""Unstable""]","[""Success"",""Failure"",""MaxLossEvals""]",49809,56191,0,49809,6382,144,58
692_evogrow_v2_2_stage_capped_pretune_off_53_1_123,paper1_phaseB_v1,B,,campaign_cell,,53,Model for apoptosis (cell death),3,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,123,finished,finished,True,,,2026-08-24T18:18:54.215Z,0.0003845647282416384,,,5,,,2716773,,34504.445179095,False,True,False,692,1,604e79733b22d64d,91f88c4,False,0.5273430409880431,"[-0.41544716390042047, 0.9987746521683859, 0.9987016346961638]",510,2716773,ffb0266c7913352c,"[[""u1"",""u2"",""u3""],[""u1"",""u3""],[""u1"",""u2""]]",pretune_off,False,30,null,"[5,5,5]","[null,null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Failure"",""Success"",""MaxLossEvals""]",37742,45723,0,37742,7981,172,43
693_evogrow_v2_2_stage_capped_pretune_off_53_1_7,paper1_phaseB_v1,B,,campaign_cell,,53,Model for apoptosis (cell death),3,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,7,finished,finished,True,,,2026-08-24T18:56:49.702Z,0.00010181388114328283,,,5,,,2108209,,15206.065293523,False,True,False,693,1,604e79733b22d64d,91f88c4,False,0.4759921544510232,"[-0.571841930192382, 0.9999091967727258, 0.9999091967727258]",490,2108209,ffb0266c7913352c,"[[""u1"",""u2"",""u3"",""u2^3""],[""u1""],[""u1""]]",pretune_off,False,30,null,"[5,5,5]","[null,null,null]","[""Success"",""MaxIters"",""Unstable""]","[""Success"",""Failure"",""MaxLossEvals""]",51675,55783,0,51675,4108,120,41
694_evogrow_v2_2_stage_capped_pretune_off_53_2_42,paper1_phaseB_v1,B,,campaign_cell,,53,Model for apoptosis (cell death),3,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,42,finished,finished,True,,,2026-08-24T21:19:03.518Z,3.7548660408336755e-05,,,5,,,479339,,696.814623835,False,True,False,694,2,604e79733b22d64d,91f88c4,False,0.9935781375478673,"[0.9972241686274659, 0.9901786650528815, 0.9933315789632549]",430,479339,ffb0266c7913352c,"[[""u2"",""u3""],[""u2""],[""u2""]]",pretune_off,False,30,null,"[5,5,5]","[null,null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure""]",1846,2098,0,1846,245,19,0
695_evogrow_v2_2_stage_capped_pretune_off_53_2_123,paper1_phaseB_v1,B,,campaign_cell,,53,Model for apoptosis (cell death),3,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,123,finished,finished,True,,,2026-08-24T21:31:20.131Z,1.8703139615322996e-05,,,5,,,1013364,,2129.963578193,False,True,False,695,2,604e79733b22d64d,91f88c4,False,0.9670620603046131,"[0.9990717448718484, 0.9409627350233625, 0.961151701018628]",430,1013364,ffb0266c7913352c,"[[""u1"",""u3""],[""u2""],[""u2""]]",pretune_off,False,30,null,"[5,5,5]","[null,null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Failure"",""Success"",""MaxLossEvals""]",1750,2396,0,1750,638,35,19
696_evogrow_v2_2_stage_capped_pretune_off_53_2_7,paper1_phaseB_v1,B,,campaign_cell,,53,Model for apoptosis (cell death),3,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,7,finished,finished,True,,,2026-08-24T22:07:30.619Z,8.544212026568942e-05,,,5,,,1118527,,2288.868978005,False,True,False,696,2,604e79733b22d64d,91f88c4,False,0.7263307621162515,"[0.9976418165188814, 0.9340886386675069, 0.2472618311623661]",410,1118527,ffb0266c7913352c,"[[""u3""],[""u2""],[""u2"",""u3""]]",pretune_off,False,30,null,"[5,5,5]","[null,null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",5505,6283,0,5505,666,46,21
697_evogrow_v2_2_stage_capped_pretune_off_54_1_42,paper1_phaseB_v1,B,,campaign_cell,,54,Lorenz equations in well-behaved periodic regime,3,exact,3,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,42,finished,finished,True,,,2026-08-24T22:46:20.436Z,0.014580981908809944,,False,5,2,8,3767232,,263257.004148876,False,True,False,697,1,604e79733b22d64d,91f88c4,False,0.9772821855086306,"[0.9537898964718149, 0.9907892661260115, 0.9872673939280653]",610,3767232,ffb0266c7913352c,"[[""u1"",""u2"",""u3"",""u1^3""],[""u1"",""u2"",""u3"",""u2^2"",""u3^2"",""u1*u2""],[""u1"",""u2"",""u3""]]",pretune_off,False,30,"[2,0,0]","[5,3,3]","[null,3,3]","[""Success"",""Unstable"",""MaxIters""]","[""Failure"",""Success"",""MaxLossEvals""]",152435,188547,0,152435,36112,296,107
698_evogrow_v2_2_stage_capped_pretune_off_54_1_123,paper1_phaseB_v1,B,,campaign_cell,,54,Lorenz equations in well-behaved periodic regime,3,exact,3,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,123,finished,finished,True,,,2026-08-24T23:10:58.002Z,0.004691866857829574,,False,5,2,8,3621712,,303068.373446252,False,True,False,698,1,604e79733b22d64d,91f88c4,False,0.9949179996830594,"[0.9953208406647459, 0.9952182686537228, 0.9942148897307094]",610,3621712,ffb0266c7913352c,"[[""u1"",""u2"",""u3""],[""u1"",""u2"",""u3"",""u3^2"",""u1*u3""],[""u1"",""u2"",""u3"",""u1*u3""]]",pretune_off,False,30,"[2,0,0]","[5,3,3]","[null,3,3]","[""Success"",""Unstable"",""MaxIters""]","[""Failure"",""Success"",""MaxLossEvals""]",180822,222079,0,180822,41257,293,99
699_evogrow_v2_2_stage_capped_pretune_off_54_1_7,paper1_phaseB_v1,B,,campaign_cell,,54,Lorenz equations in well-behaved periodic regime,3,exact,3,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,7,finished,finished,True,,,2026-08-25T00:09:10.166Z,0.0035988304200898266,,False,5,2,6,3271314,,194313.086240276,False,True,False,699,1,604e79733b22d64d,91f88c4,False,0.9954824278035765,"[0.9957475704171259, 0.9925688443127115, 0.9981308686808925]",610,3271314,ffb0266c7913352c,"[[""u1"",""u2"",""u3""],[""u1"",""u2"",""u3"",""u3^2""],[""u1"",""u2"",""u3"",""u1*u2""]]",pretune_off,False,30,"[2,0,0]","[5,3,3]","[null,3,3]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",182891,208228,0,182891,25337,267,87
700_evogrow_v2_2_stage_capped_pretune_off_54_2_42,paper1_phaseB_v1,B,,campaign_cell,,54,Lorenz equations in well-behaved periodic regime,3,exact,3,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,42,finished,finished,True,,,2026-08-25T00:16:17.955Z,1.820565517655621,,False,5,2,11,2301384,,131289.176540556,False,True,False,700,2,604e79733b22d64d,91f88c4,False,0.7608194816524034,"[0.6484593832061578, 0.6557456453928583, 0.9782534163581942]",550,2301384,ffb0266c7913352c,"[[""u2"",""u3"",""u1^2"",""u2^2""],[""u1"",""u2"",""u3"",""u2*u3""],[""u1"",""u2"",""u1^2"",""u1*u3""]]",pretune_off,False,30,"[2,0,0]","[5,3,3]","[null,3,3]","[""Success"",""MaxIters"",""Unstable""]","[""Success"",""Failure"",""MaxLossEvals""]",148015,169384,0,148015,21369,167,73
701_evogrow_v2_2_stage_capped_pretune_off_54_2_123,paper1_phaseB_v1,B,,campaign_cell,,54,Lorenz equations in well-behaved periodic regime,3,exact,3,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,123,finished,finished,True,,,2026-08-25T01:09:44.068Z,1.4126574331953492,,False,4,1,7,2205140,,96158.627131299,False,True,False,701,2,604e79733b22d64d,91f88c4,False,0.8426633281270611,"[0.8742140262066272, 0.6860539821270747, 0.9677219760474818]",610,2205140,ffb0266c7913352c,"[[""u1"",""u2"",""u3""],[""u1"",""u2"",""u3"",""u2*u3""],[""u1"",""u2"",""u2^2"",""u3^2"",""u2*u3""]]",pretune_off,False,30,"[1,0,0]","[4,3,3]","[null,3,3]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",122037,136734,0,122037,14697,161,65
702_evogrow_v2_2_stage_capped_pretune_off_54_2_7,paper1_phaseB_v1,B,,campaign_cell,,54,Lorenz equations in well-behaved periodic regime,3,exact,3,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,7,finished,finished,True,,,2026-08-25T03:54:39.225Z,2.032127013419249,,False,5,2,8,2455550,,249480.11398373,False,True,False,702,2,604e79733b22d64d,91f88c4,False,0.7136046470631267,"[0.4728989948979515, 0.6990580727731831, 0.9688568735182453]",610,2455550,ffb0266c7913352c,"[[""u1"",""u2"",""u3"",""u1^2""],[""u1"",""u3"",""u1*u2"",""u2*u3""],[""u1"",""u2"",""u3"",""u1*u2"",""u1*u3""]]",pretune_off,False,30,"[2,0,0]","[5,3,3]","[null,3,3]","[""Success"",""MaxIters"",""Unstable""]","[""Success"",""Failure"",""MaxLossEvals""]",178571,218644,0,178571,40073,177,78
