run_id,experiment_id,phase,hypothesis,run_type,include_in_paper,system_id,system_name,system_dim,system_representability,system_expected_stage,variant,variant_slug,seed,status,inferred_status,success,failure_reason,started_at,finished_at,loss,objective,exact_support_match,final_stage,stage_overshoot,wasted_levels,total_loss_evals,total_invalid_evals,elapsed_s,partial,metrics_available,corrupted,campaign_manifest_index,initial_condition_set,config_fingerprint,git_hash,git_dirty,r2,r2_by_dim,total_parameter_fits,total_ode_solves,stage_cap_behavior_fingerprint,support_terms,condition,use_pretuning,n_levels,eq_overshoot,eq_final_stages,stage_caps,solver_retcodes,optimizer_retcodes,total_diverged_solves,total_invalid_solves,total_nonfinite_solves,total_solver_unstable_solves,total_step_limit_solves,total_optimizer_limit_hits,total_optimizer_budget_stop_fits,exact_support_match_num,heartbeat_file,level_event_count,last_improvement_level,last_improvement_position,improvement_count,silent_levels,silent_fraction,equal_best_loss_transitions,nonmonotone_best_loss_transitions,substantial_relative_threshold,substantial_last_improvement_level,substantial_silent_levels,substantial_silent_fraction,level_count_diff_from_registry,log10_loss
551_evogrow_v2_2_stage_capped_pretune_off_29_2_123,paper1_phaseB_v1,B,,campaign_cell,,29,Dipole fixed point,2,exact,3,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,123,finished,finished,True,,,2026-09-02T12:00:42.513Z,4.6137867114e-05,,False,3,0,0,751444,,2795.93190642,False,True,False,551,2,604e79733b22d64d,91f88c4,False,0.999152739613,"[0.9999207996490295, 0.9983846795771913]",250,751444,ffb0266c7913352c,"[[""u1"",""u1*u2""],[""u1"",""u2"",""u2^2""]]",pretune_off,False,30,"[0,0]","[3,2]","[3,2]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""MaxLossEvals"",""Failure""]",42839,43817,0,42839,978,43,28,0,cell_000551.heartbeat.jsonl,12,9,9,4,3,0.25,8,0,0.01,9,3,0.25,-18,-4.33594248615
552_evogrow_v2_2_stage_capped_pretune_off_29_2_7,paper1_phaseB_v1,B,,campaign_cell,,29,Dipole fixed point,2,exact,3,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,7,finished,finished,True,,,2026-09-02T12:01:53.607Z,0.000777255862125,,False,3,0,0,495249,,5799.1852674,False,True,False,552,2,604e79733b22d64d,91f88c4,False,0.988858476314,"[0.9932440293428821, 0.9844729232858956]",250,495249,ffb0266c7913352c,"[[""u1"",""u2"",""u2^2""],[""u1"",""u2""]]",pretune_off,False,30,"[0,0]","[3,2]","[3,2]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""MaxLossEvals"",""Failure""]",14930,16897,0,14930,1967,27,12,0,cell_000552.heartbeat.jsonl,12,5,5,3,7,0.583333333333,9,0,0.01,5,7,0.583333333333,-18,-3.10943599379
553_evogrow_v2_2_stage_capped_pretune_off_30_1_42,paper1_phaseB_v1,B,,campaign_cell,,30,RNA molecules catalyzing each others replication,2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,42,finished,finished,True,,,2026-09-02T12:19:22.341Z,0.000188519538557,,,5,,,783865,,311.292475709,False,True,False,553,1,604e79733b22d64d,91f88c4,False,0.983686305772,"[0.9838437600487917, 0.9835288514960768]",410,783865,ffb0266c7913352c,"[[""u2""],[""u2""]]",pretune_off,False,30,,"[5,5]","[null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure""]",702,837,0,702,135,141,0,,cell_000553.heartbeat.jsonl,20,1,1,1,19,0.95,19,0,0.01,1,19,0.95,-10,-3.72464363194
554_evogrow_v2_2_stage_capped_pretune_off_30_1_123,paper1_phaseB_v1,B,,campaign_cell,,30,RNA molecules catalyzing each others replication,2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,123,finished,finished,True,,,2026-09-02T12:25:14.629Z,0.000188519538557,,,5,,,672441,,167.091236764,False,True,False,554,1,604e79733b22d64d,91f88c4,False,0.983686305758,"[0.9838437600077102, 0.9835288515086205]",410,672441,ffb0266c7913352c,"[[""u2""],[""u2""]]",pretune_off,False,30,,"[5,5]","[null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure""]",785,835,0,785,50,114,0,,cell_000554.heartbeat.jsonl,20,1,1,1,19,0.95,19,0,0.01,1,19,0.95,-10,-3.72464363194
555_evogrow_v2_2_stage_capped_pretune_off_30_1_7,paper1_phaseB_v1,B,,campaign_cell,,30,RNA molecules catalyzing each others replication,2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,7,finished,finished,True,,,2026-09-02T12:28:43.093Z,0.000188519538557,,,5,,,518421,,261.59199612,False,True,False,555,1,604e79733b22d64d,91f88c4,False,0.983686305783,"[0.9838437600792015, 0.9835288514867936]",410,518421,ffb0266c7913352c,"[[""u2""],[""u2""]]",pretune_off,False,30,,"[5,5]","[null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure""]",1080,1200,0,1080,120,80,0,,cell_000555.heartbeat.jsonl,20,1,1,1,19,0.95,19,0,0.01,1,19,0.95,-10,-3.72464363194
556_evogrow_v2_2_stage_capped_pretune_off_30_2_42,paper1_phaseB_v1,B,,campaign_cell,,30,RNA molecules catalyzing each others replication,2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,42,finished,finished,True,,,2026-09-02T12:31:10.126Z,0.000117595321338,,,5,,,518653,,112.159767289,False,True,False,556,2,604e79733b22d64d,91f88c4,False,0.992352190775,"[0.992331427300353, 0.9923729542495183]",410,518653,ffb0266c7913352c,"[[""u2""],[""u1""]]",pretune_off,False,30,,"[5,5]","[null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure""]",1145,1175,0,1145,30,75,0,,cell_000556.heartbeat.jsonl,20,1,1,1,19,0.95,19,0,0.01,1,19,0.95,-10,-3.92960995681
557_evogrow_v2_2_stage_capped_pretune_off_30_2_123,paper1_phaseB_v1,B,,campaign_cell,,30,RNA molecules catalyzing each others replication,2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,123,finished,finished,True,,,2026-09-02T12:33:42.999Z,0.000117595321338,,,5,,,690938,,115.674289879,False,True,False,557,2,604e79733b22d64d,91f88c4,False,0.992352190634,"[0.9923314277636924, 0.992372953505058]",410,690938,ffb0266c7913352c,"[[""u2""],[""u1""]]",pretune_off,False,30,,"[5,5]","[null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure""]",621,641,0,621,20,110,0,,cell_000557.heartbeat.jsonl,20,1,1,1,19,0.95,19,0,0.01,1,19,0.95,-10,-3.92960995681
558_evogrow_v2_2_stage_capped_pretune_off_30_2_7,paper1_phaseB_v1,B,,campaign_cell,,30,RNA molecules catalyzing each others replication,2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,7,finished,finished,True,,,2026-09-02T12:33:45.267Z,0.000117595321338,,,5,,,865056,,255.997212258,False,True,False,558,2,604e79733b22d64d,91f88c4,False,0.992352190722,"[0.9923314274740088, 0.9923729539704942]",410,865056,ffb0266c7913352c,"[[""u2""],[""u1""]]",pretune_off,False,30,,"[5,5]","[null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure""]",850,940,0,850,90,155,0,,cell_000558.heartbeat.jsonl,20,1,1,1,19,0.95,19,0,0.01,1,19,0.95,-10,-3.92960995681
559_evogrow_v2_2_stage_capped_pretune_off_31_1_42,paper1_phaseB_v1,B,,campaign_cell,,31,SIR infection model only for healthy and sick,2,exact,3,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,42,finished,finished,True,,,2026-09-02T12:36:19.647Z,9.4695779643e-05,,False,3,0,0,640275,,2732.51895802,False,True,False,559,1,604e79733b22d64d,91f88c4,False,0.999962524421,"[0.9999485354151774, 0.9999765134266977]",330,640275,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u2^2""],[""u1"",""u2"",""u1^2""]]",pretune_off,False,30,"[0,0]","[3,3]","[3,3]","[""Success"",""Unstable"",""MaxIters""]","[""MaxLossEvals"",""Success"",""Failure""]",34555,35415,0,34555,860,67,17,0,cell_000559.heartbeat.jsonl,16,9,9,4,7,0.4375,12,0,0.01,9,7,0.4375,-14,-4.023669376
560_evogrow_v2_2_stage_capped_pretune_off_31_1_123,paper1_phaseB_v1,B,,campaign_cell,,31,SIR infection model only for healthy and sick,2,exact,3,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,123,finished,finished,True,,,2026-09-02T12:38:41.544Z,0.000132211024293,,False,3,0,0,619746,,5869.76346045,False,True,False,560,1,604e79733b22d64d,91f88c4,False,0.999947515321,"[0.9999255804098823, 0.9999694502319944]",290,619746,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2""],[""u1"",""u2"",""u1*u2""]]",pretune_off,False,30,"[0,0]","[3,3]","[3,3]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""MaxLossEvals"",""Failure""]",26122,27893,0,26122,1771,49,19,0,cell_000560.heartbeat.jsonl,14,13,13,9,1,0.0714285714286,5,0,0.01,12,2,0.142857142857,-16,-3.8787323301
561_evogrow_v2_2_stage_capped_pretune_off_31_1_7,paper1_phaseB_v1,B,,campaign_cell,,31,SIR infection model only for healthy and sick,2,exact,3,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,7,finished,finished,True,,,2026-09-02T12:47:57.827Z,0.000134292137358,,False,3,0,0,604374,,1892.28283615,False,True,False,561,1,604e79733b22d64d,91f88c4,False,0.999947244229,"[0.999933172741752, 0.9999613157170664]",350,604374,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2""],[""u1"",""u2"",""u1^2""]]",pretune_off,False,30,"[0,0]","[3,3]","[3,3]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",41014,41578,0,41014,564,60,13,0,cell_000561.heartbeat.jsonl,17,10,10,6,7,0.411764705882,11,0,0.01,10,7,0.411764705882,-13,-3.871949414
562_evogrow_v2_2_stage_capped_pretune_off_31_2_42,paper1_phaseB_v1,B,,campaign_cell,,31,SIR infection model only for healthy and sick,2,exact,3,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,42,finished,finished,True,,,2026-09-02T12:50:56.007Z,1.99636656848e-11,,True,3,0,0,462635,,11143.0205529,False,True,False,562,2,604e79733b22d64d,91f88c4,False,0.999999999997,"[0.9999999999939478, 0.9999999999996766]",270,462635,ffb0266c7913352c,"[[""u1"",""u1*u2""],[""u1"",""u2"",""u1*u2""]]",pretune_off,False,30,"[0,0]","[3,3]","[null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",38006,42354,0,38006,4348,32,12,1,cell_000562.heartbeat.jsonl,13,13,13,6,0,0,7,0,0.01,13,0,0,-17,-10.6997597115
563_evogrow_v2_2_stage_capped_pretune_off_31_2_123,paper1_phaseB_v1,B,,campaign_cell,,31,SIR infection model only for healthy and sick,2,exact,3,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,123,finished,finished,True,,,2026-09-02T12:57:46.341Z,1.99914934304e-11,,True,3,0,0,296214,,4254.81902445,False,True,False,563,2,604e79733b22d64d,91f88c4,False,0.999999999997,"[0.9999999999939129, 0.9999999999996775]",230,296214,ffb0266c7913352c,"[[""u1"",""u2"",""u1*u2""],[""u1"",""u2"",""u1*u2""]]",pretune_off,False,30,"[0,0]","[3,3]","[null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""MaxLossEvals"",""Failure""]",26221,27983,0,26221,1762,24,9,1,cell_000563.heartbeat.jsonl,11,11,11,3,0,0,8,0,0.01,11,0,0,-19,-10.6991547614
564_evogrow_v2_2_stage_capped_pretune_off_31_2_7,paper1_phaseB_v1,B,,campaign_cell,,31,SIR infection model only for healthy and sick,2,exact,3,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,7,finished,finished,True,,,2026-09-02T13:20:10.387Z,1.97159297439e-11,,True,3,0,0,329767,,1185.68959077,False,True,False,564,2,604e79733b22d64d,91f88c4,False,0.999999999997,"[0.999999999993934, 0.9999999999996849]",230,329767,ffb0266c7913352c,"[[""u1"",""u1*u2""],[""u1"",""u2"",""u1*u2""]]",pretune_off,False,30,"[0,0]","[3,3]","[null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",24783,25183,0,24783,400,33,8,1,cell_000564.heartbeat.jsonl,11,11,11,6,0,0,5,0,0.01,11,0,0,-19,-10.7051827381
565_evogrow_v2_2_stage_capped_pretune_off_32_1_42,paper1_phaseB_v1,B,,campaign_cell,,32,Damped double well oscillator,2,exact,4,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,42,finished,finished,True,,,2026-09-02T13:22:34.415Z,1.38942698003e-11,,True,4,0,0,2011059,,13116.2529732,False,True,False,565,1,604e79733b22d64d,91f88c4,False,0.999999999989,"[0.999999999992799, 0.9999999999861574]",470,2011059,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u2^2""],[""u1"",""u2"",""u1^2"",""u1^3"",""u2^3""]]",pretune_off,False,30,"[0,0]","[4,4]","[null,4]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",98211,101696,0,98211,3485,165,77,1,cell_000565.heartbeat.jsonl,23,23,23,11,0,0,12,0,0.01,23,0,0,-7,-10.8571642722
566_evogrow_v2_2_stage_capped_pretune_off_32_1_123,paper1_phaseB_v1,B,,campaign_cell,,32,Damped double well oscillator,2,exact,4,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,123,finished,finished,True,,,2026-09-02T13:34:14.792Z,1.34908055925e-12,,True,4,0,0,2099883,,9530.2116276,False,True,False,566,1,604e79733b22d64d,91f88c4,False,0.999999999999,"[0.9999999999993425, 0.9999999999986166]",470,2099883,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u2^2""],[""u1"",""u2"",""u1^2"",""u2^2"",""u1^3""]]",pretune_off,False,30,"[0,0]","[4,4]","[null,4]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",190957,192943,0,190957,1986,174,76,1,cell_000566.heartbeat.jsonl,23,23,23,9,0,0,14,0,0.01,23,0,0,-7,-11.869962116
567_evogrow_v2_2_stage_capped_pretune_off_32_1_7,paper1_phaseB_v1,B,,campaign_cell,,32,Damped double well oscillator,2,exact,4,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,7,finished,finished,True,,,2026-09-02T13:39:14.986Z,1.90044193097e-10,,True,5,1,7,2595435,,61576.7565915,False,True,False,567,1,604e79733b22d64d,91f88c4,False,0.999999999855,"[0.9999999998709705, 0.9999999998394487]",550,2595435,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u2^2"",""cos(u1)"",""cos(u2)""],[""u1"",""u2"",""u1^2"",""u2^2"",""u1^3"",""u2^3""]]",pretune_off,False,30,"[1,0]","[5,4]","[null,4]","[""Success"",""Unstable"",""MaxIters""]","[""Failure"",""MaxLossEvals"",""Success""]",128378,141362,0,128378,12984,202,99,1,cell_000567.heartbeat.jsonl,27,27,27,12,0,0,15,0,0.01,27,0,0,-3,-9.72114539596
568_evogrow_v2_2_stage_capped_pretune_off_32_2_42,paper1_phaseB_v1,B,,campaign_cell,,32,Damped double well oscillator,2,exact,4,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,42,finished,finished,True,,,2026-09-02T13:40:39.373Z,1.06498149026,,False,5,1,3,1481635,,24754.3131548,False,True,False,568,2,604e79733b22d64d,91f88c4,False,0.987474750957,"[0.9901280836131288, 0.9848214183010778]",610,1481635,ffb0266c7913352c,"[[""u1"",""u2""],[""u1"",""u1^2"",""u2^2"",""u1*u2"",""u1^3""]]",pretune_off,False,30,"[1,0]","[5,4]","[null,4]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",115277,122706,0,115277,7429,156,38,0,cell_000568.heartbeat.jsonl,30,29,29,14,1,0.0333333333333,16,0,0.01,29,1,0.0333333333333,0,0.0273420596557
569_evogrow_v2_2_stage_capped_pretune_off_32_2_123,paper1_phaseB_v1,B,,campaign_cell,,32,Damped double well oscillator,2,exact,4,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,123,finished,finished,True,,,2026-09-02T14:09:22.708Z,6.49614696983,,False,5,1,4,924546,,11896.6845721,False,True,False,569,2,604e79733b22d64d,91f88c4,False,0.815614433331,"[0.7081751973719594, 0.9230536692893779]",430,924546,ffb0266c7913352c,"[[""u1"",""u2"",""u1*u2"",""u2^3""],[""u1"",""u2"",""u2^2"",""u2^3""]]",pretune_off,False,30,"[1,0]","[5,4]","[null,4]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",63505,66952,0,63505,3447,88,26,0,cell_000569.heartbeat.jsonl,21,18,18,6,3,0.142857142857,15,0,0.01,18,3,0.142857142857,-9,0.812655841889
570_evogrow_v2_2_stage_capped_pretune_off_32_2_7,paper1_phaseB_v1,B,,campaign_cell,,32,Damped double well oscillator,2,exact,4,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,7,finished,finished,True,,,2026-09-02T14:17:11.960Z,9.23296506352e-07,,True,5,1,8,1345446,,16455.4058875,False,True,False,570,2,604e79733b22d64d,91f88c4,False,0.999999986999,"[0.9999999868475619, 0.9999999871509812]",510,1345446,ffb0266c7913352c,"[[""u2"",""u1^3""],[""u1"",""u2"",""u2^2"",""u1^3""]]",pretune_off,False,30,"[1,0]","[5,4]","[null,4]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",99420,105308,0,99420,5888,129,42,1,cell_000570.heartbeat.jsonl,25,22,22,10,3,0.12,15,0,0.01,22,3,0.12,-5,-6.03465880776
571_evogrow_v2_2_stage_capped_pretune_off_33_1_42,paper1_phaseB_v1,B,,campaign_cell,,33,Glider (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,42,finished,finished,True,,,2026-09-02T14:33:16.988Z,0.00206056982691,,,5,,,2601581,,44042.8843032,False,True,False,571,1,604e79733b22d64d,91f88c4,False,0.999441281107,"[0.998984486832919, 0.9998980753810196]",550,2601581,ffb0266c7913352c,"[[""u1"",""u2"",""u2^2"",""u1*u2"",""sin(u2)""],[""u1"",""u2"",""u1^2"",""u2^2"",""u1*u2"",""cos(u2)""]]",pretune_off,False,30,,"[5,5]","[5,null]","[""Success"",""Unstable"",""MaxIters""]","[""Failure"",""Success"",""MaxLossEvals""]",184453,191135,0,184453,6682,259,67,,cell_000571.heartbeat.jsonl,27,24,24,11,3,0.111111111111,16,0,0.01,24,3,0.111111111111,-3,-2.68601266387
572_evogrow_v2_2_stage_capped_pretune_off_33_1_123,paper1_phaseB_v1,B,,campaign_cell,,33,Glider (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,123,finished,finished,True,,,2026-09-02T15:57:21.819Z,0.00215421642128,,,5,,,2720349,,8080.49596014,False,True,False,572,1,604e79733b22d64d,91f88c4,False,0.999523322871,"[0.9991610221574241, 0.999885623585445]",610,2720349,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u1*u2"",""sin(u2)""],[""u1"",""u2"",""u1^2"",""u2^2"",""u1*u2"",""cos(u2)""]]",pretune_off,False,30,,"[5,5]","[5,null]","[""Success"",""Unstable"",""MaxIters""]","[""Failure"",""Success"",""MaxLossEvals""]",221270,222927,0,221270,1657,258,79,,cell_000572.heartbeat.jsonl,30,30,30,13,0,0,17,0,0.01,30,0,0,0,-2.66671066787
573_evogrow_v2_2_stage_capped_pretune_off_33_1_7,paper1_phaseB_v1,B,,campaign_cell,,33,Glider (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,7,finished,finished,True,,,2026-09-02T16:13:49.301Z,0.00206116738695,,,5,,,2842072,,11740.61146,False,True,False,573,1,604e79733b22d64d,91f88c4,False,0.999435484772,"[0.9989725136242942, 0.999898455919511]",610,2842072,ffb0266c7913352c,"[[""u1"",""u2"",""u2^2"",""u1*u2"",""sin(u2)"",""cos(u2)""],[""u1"",""u2"",""u1^2"",""u2^2"",""u1*u2"",""cos(u2)""]]",pretune_off,False,30,,"[5,5]","[5,null]","[""Success"",""Unstable"",""MaxIters""]","[""Failure"",""Success"",""MaxLossEvals""]",195581,197556,0,195581,1975,258,84,,cell_000573.heartbeat.jsonl,30,29,29,16,1,0.0333333333333,14,0,0.01,29,1,0.0333333333333,0,-2.68588673783
574_evogrow_v2_2_stage_capped_pretune_off_33_2_42,paper1_phaseB_v1,B,,campaign_cell,,33,Glider (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,42,finished,finished,True,,,2026-09-02T17:01:53.979Z,0.00202835559482,,,5,,,2016633,,25592.7249251,False,True,False,574,2,604e79733b22d64d,91f88c4,False,0.999938367993,"[0.9999538035544756, 0.9999229324315672]",610,2016633,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u2^2"",""sin(u2)""],[""u1"",""u2"",""u1^2"",""u2^2"",""u1*u2"",""cos(u1)""]]",pretune_off,False,30,,"[5,5]","[5,null]","[""Success"",""Unstable"",""MaxIters""]","[""Failure"",""Success"",""MaxLossEvals""]",200819,204561,0,200819,3742,195,55,,cell_000574.heartbeat.jsonl,30,30,30,14,0,0,16,0,0.01,30,0,0,0,-2.69285590568
575_evogrow_v2_2_stage_capped_pretune_off_33_2_123,paper1_phaseB_v1,B,,campaign_cell,,33,Glider (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,123,finished,finished,True,,,2026-09-02T17:28:24.304Z,0.0546175327932,,,5,,,1716291,,8910.11874234,False,True,False,575,2,604e79733b22d64d,91f88c4,False,0.985109577643,"[0.9703276353923372, 0.9998915198932278]",530,1716291,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u2^2""],[""u1"",""u2"",""u2^2"",""u1*u2""]]",pretune_off,False,30,,"[5,5]","[5,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",172920,174848,0,172920,1928,184,44,,cell_000575.heartbeat.jsonl,26,15,15,9,11,0.423076923077,17,0,0.01,15,11,0.423076923077,-4,-1.26266792189
576_evogrow_v2_2_stage_capped_pretune_off_33_2_7,paper1_phaseB_v1,B,,campaign_cell,,33,Glider (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,7,finished,finished,True,,,2026-09-02T18:07:38.151Z,0.0523970534739,,,5,,,1804049,,12931.0948351,False,True,False,576,2,604e79733b22d64d,91f88c4,False,0.986117315064,"[0.9723985102492073, 0.9998361198792566]",570,1804049,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u2^2"",""cos(u2)""],[""u1"",""u2"",""u1^2"",""u2^2""]]",pretune_off,False,30,,"[5,5]","[5,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",194507,197646,0,194507,3139,177,52,,cell_000576.heartbeat.jsonl,28,25,25,10,3,0.107142857143,18,0,0.01,25,3,0.107142857143,-2,-1.2806931347
577_evogrow_v2_2_stage_capped_pretune_off_34_1_42,paper1_phaseB_v1,B,,campaign_cell,,34,Frictionless bead on a rotating hoop (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,42,finished,finished,True,,,2026-09-02T18:12:45.400Z,0.000417761526911,,,5,,,868679,,3389.46034278,False,True,False,577,1,604e79733b22d64d,91f88c4,False,0.999652285344,"[0.9999705615719651, 0.9993340091170095]",430,868679,ffb0266c7913352c,"[[""u2""],[""u1"",""u2"",""u1^3""]]",pretune_off,False,30,,"[5,5]","[null,5]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",36565,37867,0,36565,1302,94,21,,cell_000577.heartbeat.jsonl,21,17,17,5,4,0.190476190476,16,0,0.01,14,7,0.333333333333,-9,-3.37907155818
578_evogrow_v2_2_stage_capped_pretune_off_34_1_123,paper1_phaseB_v1,B,,campaign_cell,,34,Frictionless bead on a rotating hoop (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,123,finished,finished,True,,,2026-09-02T18:52:11.380Z,0.000360210824477,,,5,,,959817,,5951.54206161,False,True,False,578,1,604e79733b22d64d,91f88c4,False,0.999700250607,"[0.9999744693297405, 0.9994260318852419]",410,959817,ffb0266c7913352c,"[[""u2""],[""u1"",""u2"",""sin(u1)""]]",pretune_off,False,30,,"[5,5]","[null,5]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",25675,27986,0,25675,2311,112,22,,cell_000578.heartbeat.jsonl,20,17,17,3,3,0.15,17,0,0.01,17,3,0.15,-10,-3.4434432406
579_evogrow_v2_2_stage_capped_pretune_off_34_1_7,paper1_phaseB_v1,B,,campaign_cell,,34,Frictionless bead on a rotating hoop (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,7,finished,finished,True,,,2026-09-02T19:09:57.242Z,0.000417637267605,,,5,,,823034,,5966.26971656,False,True,False,579,1,604e79733b22d64d,91f88c4,False,0.999652514836,"[0.9999702803371612, 0.9993347493341129]",410,823034,ffb0266c7913352c,"[[""u1"",""u2""],[""u1"",""u1^3""]]",pretune_off,False,30,,"[5,5]","[null,5]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",30446,32592,0,30446,2146,85,20,,cell_000579.heartbeat.jsonl,20,13,13,3,7,0.35,17,0,0.01,13,7,0.35,-10,-3.37920075428
580_evogrow_v2_2_stage_capped_pretune_off_34_2_42,paper1_phaseB_v1,B,,campaign_cell,,34,Frictionless bead on a rotating hoop (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,42,finished,finished,True,,,2026-09-02T19:30:11.738Z,1.39819703723e-05,,,5,,,1269262,,4076.24781439,False,True,False,580,2,604e79733b22d64d,91f88c4,False,0.99994999193,"[0.999992714221674, 0.9999072696383544]",410,1269262,ffb0266c7913352c,"[[""u1"",""u2""],[""u1"",""u1^3""]]",pretune_off,False,30,,"[5,5]","[null,5]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",39765,41285,0,39765,1520,136,37,,cell_000580.heartbeat.jsonl,20,13,13,2,7,0.35,18,0,0.01,13,7,0.35,-10,-4.85443162247
