campaign,source_path,source_format,record_index,metric_scope,system_id,dimension,arm,initial_condition_set,r2_arithmetic_mean,r2_variance_weighted,r2_arithmetic_mean_gt_0_9,r2_variance_weighted_gt_0_9,r2_difference_variance_weighted_minus_arithmetic,threshold_flip,threshold_flip_direction,arithmetic_control_abs_error,one_dim_abs_delta,aggregation_source
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,72,record,13,1,pretune_on,1,0.9999008598054828,0.9999008598054828,True,True,0.0,False,none,0.0,0.0,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,73,record,13,1,pretune_on,1,0.9999008598054828,0.9999008598054828,True,True,0.0,False,none,0.0,0.0,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,74,record,13,1,pretune_on,1,0.9999008598054828,0.9999008598054828,True,True,0.0,False,none,0.0,0.0,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,75,record,13,1,pretune_on,2,0.9887239438707833,0.9887239438707834,True,True,1.1102230246251565e-16,False,none,1.1102230246251565e-16,1.1102230246251565e-16,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,76,record,13,1,pretune_on,2,0.9887239438707833,0.9887239438707834,True,True,1.1102230246251565e-16,False,none,1.1102230246251565e-16,1.1102230246251565e-16,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,77,record,13,1,pretune_on,2,0.9887239438707833,0.9887239438707834,True,True,1.1102230246251565e-16,False,none,1.1102230246251565e-16,1.1102230246251565e-16,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,78,record,14,1,pretune_on,1,0.9999924197684253,0.9999924197684253,True,True,0.0,False,none,1.1102230246251565e-16,0.0,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,79,record,14,1,pretune_on,1,0.9999924197684253,0.9999924197684253,True,True,0.0,False,none,1.1102230246251565e-16,0.0,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,80,record,14,1,pretune_on,1,0.9999924197684253,0.9999924197684253,True,True,0.0,False,none,1.1102230246251565e-16,0.0,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,81,record,14,1,pretune_on,2,0.9999990839302885,0.9999990839302886,True,True,1.1102230246251565e-16,False,none,1.1102230246251565e-16,1.1102230246251565e-16,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,82,record,14,1,pretune_on,2,0.9999990839302885,0.9999990839302886,True,True,1.1102230246251565e-16,False,none,1.1102230246251565e-16,1.1102230246251565e-16,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,83,record,14,1,pretune_on,2,0.9999990839302885,0.9999990839302886,True,True,1.1102230246251565e-16,False,none,1.1102230246251565e-16,1.1102230246251565e-16,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,84,record,15,1,pretune_on,1,0.9999998800831412,0.9999998800831412,True,True,0.0,False,none,0.0,0.0,reconstructed_from_r2_by_dim
