signal,operating_point,selected_k,sigma_rel,noise_replicate,direction,regime,dimension,phasec_representability_threeway,aggregation_scope,n_cells,structure_denominator_exact_cells,structure_hit_raw_count,structure_hit_raw_rate,structure_hit_pruned_count,structure_hit_pruned_rate,diverged_or_nonfinite_count,r2_finite_nondiverged_count,r2_gt_0_9_count,r2_gt_0_9_rate_over_cells,r2_median_valid,r2_q000_finite_nondiverged,r2_q025_finite_nondiverged,r2_q075_finite_nondiverged,r2_q100_finite_nondiverged
fd,oracle_size,"[2,2,3]",0.05,4,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,4,4,0,0.0,0,0.0,2,2,0,0.0,-8.519687490207179,-17.921336550138218,-13.220512020172698,-3.8188629602416615,0.881961569723858
fd,oracle_size,"[2,2,3]",0.05,4,IC2_to_IC1,reconstruction,3,exact,dimension_by_phasec_representability_threeway,4,4,0,0.0,0,0.0,2,2,1,0.25,0.8894763957282099,0.8728071915835395,0.8811417936558746,0.8978109978005451,0.9061455998728802
fd,oracle_size,"[2,2,3]",0.05,5,IC1_to_IC2,generalization,3,exact,dimension_by_phasec_representability_threeway,4,4,0,0.0,0,0.0,2,2,0,0.0,-114.42117791782569,-227.1237120895164,-170.77244500367104,-58.06991083198033,-1.7186437461349697
fd,oracle_size,"[2,2,3]",0.05,5,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,4,4,0,0.0,0,0.0,2,2,0,0.0,-39.582918854522056,-79.95685344487241,-59.76988614969723,-19.395951559346884,0.791015735828292
fd,oracle_size,"[2,2,3]",0.05,5,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,4,4,1,0.25,1,0.25,2,2,0,0.0,-0.5135248839931957,-1.9143742982805267,-1.2139495911368612,0.1868998231504697,0.8873245302941353
fd,oracle_size,"[2,2,3]",0.05,5,IC2_to_IC1,reconstruction,3,exact,dimension_by_phasec_representability_threeway,4,4,1,0.25,1,0.25,2,2,1,0.25,0.929052506452255,0.8869119689512189,0.907982237701737,0.9501227752027731,0.9711930439532912
fd,oracle_size,"[2,3,2]",0.0,0,IC1_to_IC2,generalization,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,0,0.0,-6.767239116837056,-10.977216147594644,-8.87222763221585,-4.662250601458261,-2.5572620860794664
fd,oracle_size,"[2,3,2]",0.0,0,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,0,0.0,-68.88151264159143,-135.61917078872216,-102.2503417151568,-35.512683568026056,-2.1438544944606934
fd,oracle_size,"[2,3,2]",0.0,0,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,3,3,1,0.3333333333333333,1,0.3333333333333333,1,2,0,0.0,-6.165776688502431,-9.894952578810408,-8.030364633656419,-4.301188743348444,-2.4366007981944553
fd,oracle_size,"[2,3,2]",0.0,0,IC2_to_IC1,reconstruction,3,exact,dimension_by_phasec_representability_threeway,3,3,1,0.3333333333333333,1,0.3333333333333333,1,2,0,0.0,-1.1305449749366872,-2.943204260230646,-2.0368746175836665,-0.2242153322897077,0.6821143103572718
fd,oracle_size,"[2,3,2]",0.01,1,IC1_to_IC2,generalization,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,0,0.0,-6.789127372892221,-11.010205046054553,-8.899666209473388,-4.678588536311054,-2.5680496997298876
fd,oracle_size,"[2,3,2]",0.01,1,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,0,0.0,-68.85659650077038,-135.56624574090998,-102.21142112084019,-35.501771880700595,-2.1469472606307938
fd,oracle_size,"[2,3,2]",0.01,1,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,3,3,1,0.3333333333333333,1,0.3333333333333333,1,2,0,0.0,-6.818622770884785,-10.388812834807675,-8.60371780284623,-5.03352773892334,-3.2484327069618946
fd,oracle_size,"[2,3,2]",0.01,1,IC2_to_IC1,reconstruction,3,exact,dimension_by_phasec_representability_threeway,3,3,1,0.3333333333333333,1,0.3333333333333333,1,2,0,0.0,-2.8955022808267867,-6.4809170761521555,-4.688209678489471,-1.1027948831641021,0.6899125144985822
fd,oracle_size,"[2,3,2]",0.01,2,IC1_to_IC2,generalization,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,0,0.0,-6.696067105900275,-10.93565037377995,-8.815858739840113,-4.576275471960439,-2.4564838380206013
fd,oracle_size,"[2,3,2]",0.01,2,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,0,0.0,-68.31885527307494,-134.5413194295509,-101.43008735131292,-35.20762319483696,-2.096391116598988
fd,oracle_size,"[2,3,2]",0.01,2,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,3,3,1,0.3333333333333333,1,0.3333333333333333,1,2,0,0.0,-7.625244972311734,-12.015206246413443,-9.820225609362588,-5.430264335260878,-3.2352836982100235
fd,oracle_size,"[2,3,2]",0.01,2,IC2_to_IC1,reconstruction,3,exact,dimension_by_phasec_representability_threeway,3,3,1,0.3333333333333333,1,0.3333333333333333,1,2,0,0.0,-2.824308608855278,-6.344556637834816,-4.584432623345047,-1.0641845943655088,0.6959394201242602
fd,oracle_size,"[2,3,2]",0.01,3,IC1_to_IC2,generalization,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,0,0.0,-6.715927887124135,-10.956108832850942,-8.836018359987538,-4.595837414260732,-2.4757469413973276
fd,oracle_size,"[2,3,2]",0.01,3,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,0,0.0,-68.74774681976905,-135.400276066278,-102.07401144302352,-35.42148219651457,-2.0952175732600935
fd,oracle_size,"[2,3,2]",0.01,3,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,3,3,1,0.3333333333333333,1,0.3333333333333333,1,2,0,0.0,-6.3001010533869986,-10.15269673084336,-8.22639889211518,-4.373803214658818,-2.4475053759306378
fd,oracle_size,"[2,3,2]",0.01,3,IC2_to_IC1,reconstruction,3,exact,dimension_by_phasec_representability_threeway,3,3,1,0.3333333333333333,1,0.3333333333333333,1,2,0,0.0,-1.1197027082534738,-2.9306516507875533,-2.0251771795205133,-0.214228236986434,0.6912462342806057
fd,oracle_size,"[2,3,2]",0.01,4,IC1_to_IC2,generalization,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,0,0.0,-6.7057284322413855,-10.94086212647322,-8.823295279357303,-4.5881615851254685,-2.470594738009551
fd,oracle_size,"[2,3,2]",0.01,4,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,0,0.0,-68.79622244925558,-135.5075545502896,-102.15188849977258,-35.44055639873857,-2.0848903482215637
fd,oracle_size,"[2,3,2]",0.01,4,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,3,3,1,0.3333333333333333,1,0.3333333333333333,1,2,0,0.0,-5.585987194615019,-8.73618092697769,-7.161084060796354,-4.010890328433684,-2.435793462252348
fd,oracle_size,"[2,3,2]",0.01,4,IC2_to_IC1,reconstruction,3,exact,dimension_by_phasec_representability_threeway,3,3,1,0.3333333333333333,1,0.3333333333333333,1,2,0,0.0,-1.142541403224045,-2.948913399139693,-2.045727401181869,-0.23935540526622123,0.6638305926916027
fd,oracle_size,"[2,3,2]",0.01,5,IC1_to_IC2,generalization,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,0,0.0,-6.796065047913598,-11.03547993797558,-8.915772492944589,-4.676357602882607,-2.5566501578516156
fd,oracle_size,"[2,3,2]",0.01,5,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,0,0.0,-68.91321604558571,-135.68105169463192,-102.29713387010881,-35.529298221062604,-2.1453803965395006
fd,oracle_size,"[2,3,2]",0.01,5,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,3,3,1,0.3333333333333333,1,0.3333333333333333,1,2,0,0.0,-6.0607412368980595,-8.844330540260954,-7.452535888579506,-4.668946585216613,-3.277151933535166
fd,oracle_size,"[2,3,2]",0.01,5,IC2_to_IC1,reconstruction,3,exact,dimension_by_phasec_representability_threeway,3,3,1,0.3333333333333333,1,0.3333333333333333,1,2,0,0.0,-2.868147460321762,-6.427745704777833,-4.647946582549798,-1.0883483380937264,0.6914507841343092
fd,oracle_size,"[2,3,2]",0.05,1,IC1_to_IC2,generalization,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,2,1,0,0.0,-2.9437774455937995,-2.9437774455937995,-2.9437774455937995,-2.9437774455937995,-2.9437774455937995
fd,oracle_size,"[2,3,2]",0.05,1,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,2,1,0,0.0,-2.332103179274039,-2.332103179274039,-2.332103179274039,-2.332103179274039,-2.332103179274039
fd,oracle_size,"[2,3,2]",0.05,1,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,3,3,1,0.3333333333333333,1,0.3333333333333333,1,2,0,0.0,-12.126548140021224,-20.712416856222873,-16.41948249812205,-7.833613781920398,-3.540679423819574
fd,oracle_size,"[2,3,2]",0.05,1,IC2_to_IC1,reconstruction,3,exact,dimension_by_phasec_representability_threeway,3,3,1,0.3333333333333333,1,0.3333333333333333,1,2,0,0.0,-2.473999821821262,-5.591281758507055,-4.032640790164159,-0.9153588534783658,0.6432821148645306
fd,oracle_size,"[2,3,2]",0.05,2,IC1_to_IC2,generalization,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,0,0.0,-6.816041209989174,-10.782001121277927,-8.799021165633551,-4.833061254344797,-2.85008129870042
fd,oracle_size,"[2,3,2]",0.05,2,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,0,0.0,-66.25596389426491,-130.16211566863183,-98.20903978144837,-34.30288800708146,-2.3498121198979995
fd,oracle_size,"[2,3,2]",0.05,2,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,0,0.0,-12.005401999423173,-20.86082957837715,-16.43311578890016,-7.577688209946183,-3.1499744204691953
fd,oracle_size,"[2,3,2]",0.05,2,IC2_to_IC1,reconstruction,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,0,0.0,-3.7616637937157913,-5.4801346225081184,-4.620899208111955,-2.902428379319628,-2.0431929649234646
fd,oracle_size,"[2,3,2]",0.05,3,IC1_to_IC2,generalization,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,0,0.0,-6.724312569675477,-10.879806457802792,-8.802059513739135,-4.64656562561182,-2.5688186815481626
fd,oracle_size,"[2,3,2]",0.05,3,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,0,0.0,-68.36997373427876,-134.58511055031872,-101.47754214229874,-35.262405326258786,-2.1548369182388094
fd,oracle_size,"[2,3,2]",0.05,3,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,3,3,1,0.3333333333333333,1,0.3333333333333333,1,2,0,0.0,-11.14505550030507,-20.025412834932602,-15.585234167618836,-6.704876832991303,-2.2646981656775362
fd,oracle_size,"[2,3,2]",0.05,3,IC2_to_IC1,reconstruction,3,exact,dimension_by_phasec_representability_threeway,3,3,1,0.3333333333333333,1,0.3333333333333333,1,2,0,0.0,-1.044333975698725,-2.796076137074815,-1.92020505638677,-0.16846289501068035,0.7074081856773645
fd,oracle_size,"[2,3,2]",0.05,4,IC1_to_IC2,generalization,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,0,0.0,-6.8630090775472725,-10.81525710595077,-8.839133091749021,-4.886885063345524,-2.9107610491437743
fd,oracle_size,"[2,3,2]",0.05,4,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,0,0.0,-68.79333596677733,-135.3264767722111,-102.05990636949421,-35.526765564060454,-2.2601951613435713
fd,oracle_size,"[2,3,2]",0.05,4,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,0,0.0,-11.663069717526232,-20.87419406192696,-16.268631889726596,-7.057507545325869,-2.451945373125505
fd,oracle_size,"[2,3,2]",0.05,4,IC2_to_IC1,reconstruction,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,0,0.0,-1.231605918208425,-2.9665205591908976,-2.099063238699661,-0.36414859771718855,0.5033087227740478
fd,oracle_size,"[2,3,2]",0.05,5,IC1_to_IC2,generalization,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,2,1,0,0.0,-2.911642399056196,-2.911642399056196,-2.911642399056196,-2.911642399056196,-2.911642399056196
fd,oracle_size,"[2,3,2]",0.05,5,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,0,0.0,-5852281714160492.0,-1.1704563428320982e+16,-8778422571240737.0,-2926140857080247.5,-2.323702066139988
fd,oracle_size,"[2,3,2]",0.05,5,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,0,0.0,-18.2862893086232,-33.219382638688366,-25.752835973655785,-10.819742643590619,-3.3531959785580354
fd,oracle_size,"[2,3,2]",0.05,5,IC2_to_IC1,reconstruction,3,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,0,0.0,-2.5413528903912685,-5.679328121846512,-4.110340506118891,-0.9723652746636464,0.5966223410639755
fd,oracle_size,"[3,1]",0.0,0,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,0.0999416222904162,0.0999416222904162,0.0999416222904162,0.0999416222904162,0.0999416222904162
fd,oracle_size,"[3,1]",0.0,0,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,-0.3446676206214254,-0.3446676206214254,-0.3446676206214254,-0.3446676206214254,-0.3446676206214254
fd,oracle_size,"[3,1]",0.0,0,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,-0.24419735724646097,-0.24419735724646097,-0.24419735724646097,-0.24419735724646097,-0.24419735724646097
fd,oracle_size,"[3,1]",0.0,0,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,0.46972708466005053,0.46972708466005053,0.46972708466005053,0.46972708466005053,0.46972708466005053
fd,oracle_size,"[3,1]",0.01,1,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,0.14193857801302068,0.14193857801302068,0.14193857801302068,0.14193857801302068,0.14193857801302068
fd,oracle_size,"[3,1]",0.01,1,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,-0.4032558540224249,-0.4032558540224249,-0.4032558540224249,-0.4032558540224249,-0.4032558540224249
fd,oracle_size,"[3,1]",0.01,1,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,-0.27004749769952974,-0.27004749769952974,-0.27004749769952974,-0.27004749769952974,-0.27004749769952974
fd,oracle_size,"[3,1]",0.01,1,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,0.4809719946824242,0.4809719946824242,0.4809719946824242,0.4809719946824242,0.4809719946824242
fd,oracle_size,"[3,1]",0.01,2,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,0.10026785465867233,0.10026785465867233,0.10026785465867233,0.10026785465867233,0.10026785465867233
fd,oracle_size,"[3,1]",0.01,2,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,-0.34291921557781313,-0.34291921557781313,-0.34291921557781313,-0.34291921557781313,-0.34291921557781313
fd,oracle_size,"[3,1]",0.01,2,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,-0.20947443467795146,-0.20947443467795146,-0.20947443467795146,-0.20947443467795146,-0.20947443467795146
fd,oracle_size,"[3,1]",0.01,2,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,0.48142184003482075,0.48142184003482075,0.48142184003482075,0.48142184003482075,0.48142184003482075
fd,oracle_size,"[3,1]",0.01,3,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,0.10733631158167062,0.10733631158167062,0.10733631158167062,0.10733631158167062,0.10733631158167062
fd,oracle_size,"[3,1]",0.01,3,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,-0.37769247159596353,-0.37769247159596353,-0.37769247159596353,-0.37769247159596353,-0.37769247159596353
fd,oracle_size,"[3,1]",0.01,3,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,-0.2632994867689432,-0.2632994867689432,-0.2632994867689432,-0.2632994867689432,-0.2632994867689432
fd,oracle_size,"[3,1]",0.01,3,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,0.45612445669077384,0.45612445669077384,0.45612445669077384,0.45612445669077384,0.45612445669077384
fd,oracle_size,"[3,1]",0.01,4,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,0.10858274939837581,0.10858274939837581,0.10858274939837581,0.10858274939837581,0.10858274939837581
fd,oracle_size,"[3,1]",0.01,4,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,-0.36398885373817647,-0.36398885373817647,-0.36398885373817647,-0.36398885373817647,-0.36398885373817647
fd,oracle_size,"[3,1]",0.01,4,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,-0.21753843181219545,-0.21753843181219545,-0.21753843181219545,-0.21753843181219545,-0.21753843181219545
fd,oracle_size,"[3,1]",0.01,4,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,0.503668163322819,0.503668163322819,0.503668163322819,0.503668163322819,0.503668163322819
fd,oracle_size,"[3,1]",0.01,5,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,0.09191774490872451,0.09191774490872451,0.09191774490872451,0.09191774490872451,0.09191774490872451
fd,oracle_size,"[3,1]",0.01,5,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,-0.35347515523166384,-0.35347515523166384,-0.35347515523166384,-0.35347515523166384,-0.35347515523166384
fd,oracle_size,"[3,1]",0.01,5,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,-0.2947515142728965,-0.2947515142728965,-0.2947515142728965,-0.2947515142728965,-0.2947515142728965
fd,oracle_size,"[3,1]",0.01,5,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,0.4471317713825825,0.4471317713825825,0.4471317713825825,0.4471317713825825,0.4471317713825825
fd,oracle_size,"[3,1]",0.05,1,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,0.3270367042806094,0.3270367042806094,0.3270367042806094,0.3270367042806094,0.3270367042806094
fd,oracle_size,"[3,1]",0.05,1,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,-0.39708539522807895,-0.39708539522807895,-0.39708539522807895,-0.39708539522807895,-0.39708539522807895
fd,oracle_size,"[3,1]",0.05,1,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,1,1.0,0.9407214983414314,0.9407214983414314,0.9407214983414314,0.9407214983414314,0.9407214983414314
fd,oracle_size,"[3,1]",0.05,1,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,1,1.0,0.9314226925506567,0.9314226925506567,0.9314226925506567,0.9314226925506567,0.9314226925506567
fd,oracle_size,"[3,1]",0.05,2,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,0.1382854326171259,0.1382854326171259,0.1382854326171259,0.1382854326171259,0.1382854326171259
fd,oracle_size,"[3,1]",0.05,2,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,-0.2412798364551778,-0.2412798364551778,-0.2412798364551778,-0.2412798364551778,-0.2412798364551778
fd,oracle_size,"[3,1]",0.05,2,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,-0.10582803940406849,-0.10582803940406849,-0.10582803940406849,-0.10582803940406849,-0.10582803940406849
fd,oracle_size,"[3,1]",0.05,2,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,0.5373625536498132,0.5373625536498132,0.5373625536498132,0.5373625536498132,0.5373625536498132
fd,oracle_size,"[3,1]",0.05,3,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,0.14227649290746552,0.14227649290746552,0.14227649290746552,0.14227649290746552,0.14227649290746552
fd,oracle_size,"[3,1]",0.05,3,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,-0.21096303560773888,-0.21096303560773888,-0.21096303560773888,-0.21096303560773888,-0.21096303560773888
fd,oracle_size,"[3,1]",0.05,3,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,-0.29365981405843844,-0.29365981405843844,-0.29365981405843844,-0.29365981405843844,-0.29365981405843844
fd,oracle_size,"[3,1]",0.05,3,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,0.38659590450701925,0.38659590450701925,0.38659590450701925,0.38659590450701925,0.38659590450701925
fd,oracle_size,"[3,1]",0.05,4,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,0.20151123385847797,0.20151123385847797,0.20151123385847797,0.20151123385847797,0.20151123385847797
fd,oracle_size,"[3,1]",0.05,4,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,-0.31352283546972026,-0.31352283546972026,-0.31352283546972026,-0.31352283546972026,-0.31352283546972026
fd,oracle_size,"[3,1]",0.05,4,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,0.8766351362590832,0.8766351362590832,0.8766351362590832,0.8766351362590832,0.8766351362590832
fd,oracle_size,"[3,1]",0.05,4,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,0.8599593837532886,0.8599593837532886,0.8599593837532886,0.8599593837532886,0.8599593837532886
fd,oracle_size,"[3,1]",0.05,5,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,0.021784058202198975,0.021784058202198975,0.021784058202198975,0.021784058202198975,0.021784058202198975
fd,oracle_size,"[3,1]",0.05,5,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,-0.13033172106494106,-0.13033172106494106,-0.13033172106494106,-0.13033172106494106,-0.13033172106494106
fd,oracle_size,"[3,1]",0.05,5,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,-0.39932071372101907,-0.39932071372101907,-0.39932071372101907,-0.39932071372101907,-0.39932071372101907
fd,oracle_size,"[3,1]",0.05,5,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,0.38028679805895327,0.38028679805895327,0.38028679805895327,0.38028679805895327,0.38028679805895327
weak,bic,1,0.0,0,IC1_to_IC2,generalization,1,exact,dimension_by_phasec_representability_threeway,1,1,1,1.0,1,1.0,0,1,1,1.0,0.9999388576709672,0.9999388576709672,0.9999388576709672,0.9999388576709672,0.9999388576709672
weak,bic,1,0.0,0,IC1_to_IC2,reconstruction,1,exact,dimension_by_phasec_representability_threeway,1,1,1,1.0,1,1.0,0,1,1,1.0,0.9999388576711914,0.9999388576711914,0.9999388576711914,0.9999388576711914,0.9999388576711914
weak,bic,1,0.0,0,IC2_to_IC1,generalization,1,exact,dimension_by_phasec_representability_threeway,1,1,1,1.0,1,1.0,0,1,1,1.0,0.9999388576704856,0.9999388576704856,0.9999388576704856,0.9999388576704856,0.9999388576704856
weak,bic,1,0.0,0,IC2_to_IC1,reconstruction,1,exact,dimension_by_phasec_representability_threeway,1,1,1,1.0,1,1.0,0,1,1,1.0,0.9999388576702615,0.9999388576702615,0.9999388576702615,0.9999388576702615,0.9999388576702615
weak,bic,1,0.01,1,IC1_to_IC2,generalization,1,exact,dimension_by_phasec_representability_threeway,1,1,1,1.0,1,1.0,0,1,1,1.0,0.9999967287016346,0.9999967287016346,0.9999967287016346,0.9999967287016346,0.9999967287016346
weak,bic,1,0.01,1,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,2,2,2,1.0,2,1.0,0,2,2,1.0,0.9901900528825451,0.9832278774349882,0.9867089651587667,0.9936711406063237,0.9971522283301022
weak,bic,1,0.01,1,IC1_to_IC2,reconstruction,1,exact,dimension_by_phasec_representability_threeway,1,1,1,1.0,1,1.0,0,1,1,1.0,0.9999967287016865,0.9999967287016865,0.9999967287016865,0.9999967287016865,0.9999967287016865
weak,bic,1,0.01,1,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,2,2,2,1.0,2,1.0,0,2,2,1.0,0.9882404371681135,0.9834215856720602,0.9858310114200869,0.9906498629161402,0.9930592886641669
weak,bic,1,0.01,1,IC2_to_IC1,generalization,1,exact,dimension_by_phasec_representability_threeway,2,2,2,1.0,2,1.0,0,2,2,1.0,0.9975252350076277,0.9951867514944638,0.9963559932510457,0.9986944767642096,0.9998637185207916
