system_id,dimension,signal,sigma_rel,noise_replicate,source_initial_condition_set,n_library_terms,n_target_regressions,n_path_least_squares,n_evaluation_integrations,n_selection_integrations
13,1,fd,0.01,3,1,6,1,6,4,0
13,1,fd,0.01,3,2,6,1,6,4,0
13,1,fd,0.01,4,1,6,1,6,4,0
13,1,fd,0.01,4,2,6,1,6,4,0
13,1,fd,0.01,5,1,6,1,6,4,0
13,1,fd,0.01,5,2,6,1,6,4,0
13,1,fd,0.05,1,1,6,1,6,4,0
13,1,fd,0.05,1,2,6,1,6,4,0
13,1,fd,0.05,2,1,6,1,6,4,0
13,1,fd,0.05,2,2,6,1,6,4,0
13,1,fd,0.05,3,1,6,1,6,4,0
13,1,fd,0.05,3,2,6,1,6,4,0
13,1,fd,0.05,4,1,6,1,6,4,0
13,1,fd,0.05,4,2,6,1,6,4,0
13,1,fd,0.05,5,1,6,1,6,4,0
13,1,fd,0.05,5,2,6,1,6,4,0
14,1,weak,0.0,0,1,6,1,6,16,0
14,1,weak,0.0,0,2,6,1,6,16,0
14,1,weak,0.01,1,1,6,1,6,4,0
14,1,weak,0.01,1,2,6,1,6,4,0
14,1,weak,0.01,2,1,6,1,6,4,0
14,1,weak,0.01,2,2,6,1,6,4,0
14,1,weak,0.01,3,1,6,1,6,4,0
14,1,weak,0.01,3,2,6,1,6,4,0
14,1,weak,0.01,4,1,6,1,6,4,0
14,1,weak,0.01,4,2,6,1,6,4,0
14,1,weak,0.01,5,1,6,1,6,4,0
14,1,weak,0.01,5,2,6,1,6,4,0
14,1,weak,0.05,1,1,6,1,6,4,0
14,1,weak,0.05,1,2,6,1,6,4,0
14,1,weak,0.05,2,1,6,1,6,4,0
14,1,weak,0.05,2,2,6,1,6,4,0
14,1,weak,0.05,3,1,6,1,6,4,0
14,1,weak,0.05,3,2,6,1,6,4,0
14,1,weak,0.05,4,1,6,1,6,4,0
14,1,weak,0.05,4,2,6,1,6,4,0
14,1,weak,0.05,5,1,6,1,6,4,0
14,1,weak,0.05,5,2,6,1,6,4,0
14,1,fd,0.0,0,1,6,1,6,16,0
14,1,fd,0.0,0,2,6,1,6,16,0
14,1,fd,0.01,1,1,6,1,6,4,0
14,1,fd,0.01,1,2,6,1,6,4,0
14,1,fd,0.01,2,1,6,1,6,4,0
14,1,fd,0.01,2,2,6,1,6,4,0
14,1,fd,0.01,3,1,6,1,6,4,0
14,1,fd,0.01,3,2,6,1,6,4,0
14,1,fd,0.01,4,1,6,1,6,4,0
14,1,fd,0.01,4,2,6,1,6,4,0
14,1,fd,0.01,5,1,6,1,6,4,0
14,1,fd,0.01,5,2,6,1,6,4,0
14,1,fd,0.05,1,1,6,1,6,4,0
14,1,fd,0.05,1,2,6,1,6,4,0
14,1,fd,0.05,2,1,6,1,6,4,0
14,1,fd,0.05,2,2,6,1,6,4,0
14,1,fd,0.05,3,1,6,1,6,4,0
14,1,fd,0.05,3,2,6,1,6,4,0
14,1,fd,0.05,4,1,6,1,6,4,0
14,1,fd,0.05,4,2,6,1,6,4,0
14,1,fd,0.05,5,1,6,1,6,4,0
14,1,fd,0.05,5,2,6,1,6,4,0
15,1,weak,0.0,0,1,6,1,6,16,0
15,1,weak,0.0,0,2,6,1,6,16,0
15,1,weak,0.01,1,1,6,1,6,4,0
15,1,weak,0.01,1,2,6,1,6,4,0
15,1,weak,0.01,2,1,6,1,6,4,0
15,1,weak,0.01,2,2,6,1,6,4,0
15,1,weak,0.01,3,1,6,1,6,4,0
15,1,weak,0.01,3,2,6,1,6,4,0
15,1,weak,0.01,4,1,6,1,6,4,0
15,1,weak,0.01,4,2,6,1,6,4,0
15,1,weak,0.01,5,1,6,1,6,4,0
15,1,weak,0.01,5,2,6,1,6,4,0
15,1,weak,0.05,1,1,6,1,6,4,0
15,1,weak,0.05,1,2,6,1,6,4,0
15,1,weak,0.05,2,1,6,1,6,4,0
15,1,weak,0.05,2,2,6,1,6,4,0
15,1,weak,0.05,3,1,6,1,6,4,0
15,1,weak,0.05,3,2,6,1,6,4,0
15,1,weak,0.05,4,1,6,1,6,4,0
15,1,weak,0.05,4,2,6,1,6,4,0
15,1,weak,0.05,5,1,6,1,6,4,0
15,1,weak,0.05,5,2,6,1,6,4,0
15,1,fd,0.0,0,1,6,1,6,16,0
15,1,fd,0.0,0,2,6,1,6,16,0
15,1,fd,0.01,1,1,6,1,6,4,0
15,1,fd,0.01,1,2,6,1,6,4,0
15,1,fd,0.01,2,1,6,1,6,4,0
15,1,fd,0.01,2,2,6,1,6,4,0
15,1,fd,0.01,3,1,6,1,6,4,0
15,1,fd,0.01,3,2,6,1,6,4,0
15,1,fd,0.01,4,1,6,1,6,4,0
15,1,fd,0.01,4,2,6,1,6,4,0
15,1,fd,0.01,5,1,6,1,6,4,0
15,1,fd,0.01,5,2,6,1,6,4,0
15,1,fd,0.05,1,1,6,1,6,4,0
15,1,fd,0.05,1,2,6,1,6,4,0
15,1,fd,0.05,2,1,6,1,6,4,0
15,1,fd,0.05,2,2,6,1,6,4,0
15,1,fd,0.05,3,1,6,1,6,4,0
15,1,fd,0.05,3,2,6,1,6,4,0
15,1,fd,0.05,4,1,6,1,6,4,0
15,1,fd,0.05,4,2,6,1,6,4,0
15,1,fd,0.05,5,1,6,1,6,4,0
15,1,fd,0.05,5,2,6,1,6,4,0
16,1,weak,0.0,0,1,6,1,6,16,0
16,1,weak,0.0,0,2,6,1,6,16,0
16,1,weak,0.01,1,1,6,1,6,4,0
16,1,weak,0.01,1,2,6,1,6,4,0
16,1,weak,0.01,2,1,6,1,6,4,0
16,1,weak,0.01,2,2,6,1,6,4,0
16,1,weak,0.01,3,1,6,1,6,4,0
16,1,weak,0.01,3,2,6,1,6,4,0
16,1,weak,0.01,4,1,6,1,6,4,0
16,1,weak,0.01,4,2,6,1,6,4,0
16,1,weak,0.01,5,1,6,1,6,4,0
16,1,weak,0.01,5,2,6,1,6,4,0
16,1,weak,0.05,1,1,6,1,6,4,0
16,1,weak,0.05,1,2,6,1,6,4,0
16,1,weak,0.05,2,1,6,1,6,4,0
16,1,weak,0.05,2,2,6,1,6,4,0
16,1,weak,0.05,3,1,6,1,6,4,0
16,1,weak,0.05,3,2,6,1,6,4,0
16,1,weak,0.05,4,1,6,1,6,4,0
16,1,weak,0.05,4,2,6,1,6,4,0
16,1,weak,0.05,5,1,6,1,6,4,0
16,1,weak,0.05,5,2,6,1,6,4,0
16,1,fd,0.0,0,1,6,1,6,16,0
16,1,fd,0.0,0,2,6,1,6,16,0
16,1,fd,0.01,1,1,6,1,6,4,0
16,1,fd,0.01,1,2,6,1,6,4,0
16,1,fd,0.01,2,1,6,1,6,4,0
16,1,fd,0.01,2,2,6,1,6,4,0
16,1,fd,0.01,3,1,6,1,6,4,0
16,1,fd,0.01,3,2,6,1,6,4,0
16,1,fd,0.01,4,1,6,1,6,4,0
16,1,fd,0.01,4,2,6,1,6,4,0
16,1,fd,0.01,5,1,6,1,6,4,0
16,1,fd,0.01,5,2,6,1,6,4,0
16,1,fd,0.05,1,1,6,1,6,4,0
16,1,fd,0.05,1,2,6,1,6,4,0
16,1,fd,0.05,2,1,6,1,6,4,0
16,1,fd,0.05,2,2,6,1,6,4,0
16,1,fd,0.05,3,1,6,1,6,4,0
16,1,fd,0.05,3,2,6,1,6,4,0
16,1,fd,0.05,4,1,6,1,6,4,0
16,1,fd,0.05,4,2,6,1,6,4,0
16,1,fd,0.05,5,1,6,1,6,4,0
16,1,fd,0.05,5,2,6,1,6,4,0
17,1,weak,0.0,0,1,6,1,6,16,0
17,1,weak,0.0,0,2,6,1,6,16,0
17,1,weak,0.01,1,1,6,1,6,4,0
17,1,weak,0.01,1,2,6,1,6,4,0
17,1,weak,0.01,2,1,6,1,6,4,0
17,1,weak,0.01,2,2,6,1,6,4,0
17,1,weak,0.01,3,1,6,1,6,4,0
17,1,weak,0.01,3,2,6,1,6,4,0
17,1,weak,0.01,4,1,6,1,6,4,0
17,1,weak,0.01,4,2,6,1,6,4,0
17,1,weak,0.01,5,1,6,1,6,4,0
17,1,weak,0.01,5,2,6,1,6,4,0
17,1,weak,0.05,1,1,6,1,6,4,0
17,1,weak,0.05,1,2,6,1,6,4,0
17,1,weak,0.05,2,1,6,1,6,4,0
17,1,weak,0.05,2,2,6,1,6,4,0
17,1,weak,0.05,3,1,6,1,6,4,0
17,1,weak,0.05,3,2,6,1,6,4,0
17,1,weak,0.05,4,1,6,1,6,4,0
17,1,weak,0.05,4,2,6,1,6,4,0
17,1,weak,0.05,5,1,6,1,6,4,0
17,1,weak,0.05,5,2,6,1,6,4,0
17,1,fd,0.0,0,1,6,1,6,16,0
17,1,fd,0.0,0,2,6,1,6,16,0
17,1,fd,0.01,1,1,6,1,6,4,0
17,1,fd,0.01,1,2,6,1,6,4,0
17,1,fd,0.01,2,1,6,1,6,4,0
17,1,fd,0.01,2,2,6,1,6,4,0
17,1,fd,0.01,3,1,6,1,6,4,0
17,1,fd,0.01,3,2,6,1,6,4,0
17,1,fd,0.01,4,1,6,1,6,4,0
17,1,fd,0.01,4,2,6,1,6,4,0
17,1,fd,0.01,5,1,6,1,6,4,0
17,1,fd,0.01,5,2,6,1,6,4,0
17,1,fd,0.05,1,1,6,1,6,4,0
17,1,fd,0.05,1,2,6,1,6,4,0
17,1,fd,0.05,2,1,6,1,6,4,0
17,1,fd,0.05,2,2,6,1,6,4,0
17,1,fd,0.05,3,1,6,1,6,4,0
17,1,fd,0.05,3,2,6,1,6,4,0
17,1,fd,0.05,4,1,6,1,6,4,0
17,1,fd,0.05,4,2,6,1,6,4,0
17,1,fd,0.05,5,1,6,1,6,4,0
17,1,fd,0.05,5,2,6,1,6,4,0
18,1,weak,0.0,0,1,6,1,6,16,0
18,1,weak,0.0,0,2,6,1,6,16,0
18,1,weak,0.01,1,1,6,1,6,4,0
18,1,weak,0.01,1,2,6,1,6,4,0
18,1,weak,0.01,2,1,6,1,6,4,0
18,1,weak,0.01,2,2,6,1,6,4,0
18,1,weak,0.01,3,1,6,1,6,4,0
18,1,weak,0.01,3,2,6,1,6,4,0
18,1,weak,0.01,4,1,6,1,6,4,0
18,1,weak,0.01,4,2,6,1,6,4,0
18,1,weak,0.01,5,1,6,1,6,4,0
18,1,weak,0.01,5,2,6,1,6,4,0
18,1,weak,0.05,1,1,6,1,6,4,0
18,1,weak,0.05,1,2,6,1,6,4,0
18,1,weak,0.05,2,1,6,1,6,4,0
18,1,weak,0.05,2,2,6,1,6,4,0
18,1,weak,0.05,3,1,6,1,6,4,0
18,1,weak,0.05,3,2,6,1,6,4,0
18,1,weak,0.05,4,1,6,1,6,4,0
18,1,weak,0.05,4,2,6,1,6,4,0
18,1,weak,0.05,5,1,6,1,6,4,0
18,1,weak,0.05,5,2,6,1,6,4,0
18,1,fd,0.0,0,1,6,1,6,16,0
18,1,fd,0.0,0,2,6,1,6,16,0
18,1,fd,0.01,1,1,6,1,6,4,0
18,1,fd,0.01,1,2,6,1,6,4,0
18,1,fd,0.01,2,1,6,1,6,4,0
18,1,fd,0.01,2,2,6,1,6,4,0
18,1,fd,0.01,3,1,6,1,6,4,0
18,1,fd,0.01,3,2,6,1,6,4,0
18,1,fd,0.01,4,1,6,1,6,4,0
18,1,fd,0.01,4,2,6,1,6,4,0
18,1,fd,0.01,5,1,6,1,6,4,0
18,1,fd,0.01,5,2,6,1,6,4,0
18,1,fd,0.05,1,1,6,1,6,4,0
18,1,fd,0.05,1,2,6,1,6,4,0
18,1,fd,0.05,2,1,6,1,6,4,0
18,1,fd,0.05,2,2,6,1,6,4,0
18,1,fd,0.05,3,1,6,1,6,4,0
18,1,fd,0.05,3,2,6,1,6,4,0
18,1,fd,0.05,4,1,6,1,6,4,0
18,1,fd,0.05,4,2,6,1,6,4,0
18,1,fd,0.05,5,1,6,1,6,4,0
18,1,fd,0.05,5,2,6,1,6,4,0
19,1,weak,0.0,0,1,6,1,6,16,0
19,1,weak,0.0,0,2,6,1,6,16,0
19,1,weak,0.01,1,1,6,1,6,4,0
19,1,weak,0.01,1,2,6,1,6,4,0
19,1,weak,0.01,2,1,6,1,6,4,0
19,1,weak,0.01,2,2,6,1,6,4,0
19,1,weak,0.01,3,1,6,1,6,4,0
19,1,weak,0.01,3,2,6,1,6,4,0
19,1,weak,0.01,4,1,6,1,6,4,0
19,1,weak,0.01,4,2,6,1,6,4,0
19,1,weak,0.01,5,1,6,1,6,4,0
19,1,weak,0.01,5,2,6,1,6,4,0
19,1,weak,0.05,1,1,6,1,6,4,0
19,1,weak,0.05,1,2,6,1,6,4,0
19,1,weak,0.05,2,1,6,1,6,4,0
19,1,weak,0.05,2,2,6,1,6,4,0
19,1,weak,0.05,3,1,6,1,6,4,0
19,1,weak,0.05,3,2,6,1,6,4,0
19,1,weak,0.05,4,1,6,1,6,4,0
19,1,weak,0.05,4,2,6,1,6,4,0
19,1,weak,0.05,5,1,6,1,6,4,0
19,1,weak,0.05,5,2,6,1,6,4,0
19,1,fd,0.0,0,1,6,1,6,16,0
19,1,fd,0.0,0,2,6,1,6,16,0
19,1,fd,0.01,1,1,6,1,6,4,0
19,1,fd,0.01,1,2,6,1,6,4,0
19,1,fd,0.01,2,1,6,1,6,4,0
19,1,fd,0.01,2,2,6,1,6,4,0
19,1,fd,0.01,3,1,6,1,6,4,0
19,1,fd,0.01,3,2,6,1,6,4,0
19,1,fd,0.01,4,1,6,1,6,4,0
19,1,fd,0.01,4,2,6,1,6,4,0
19,1,fd,0.01,5,1,6,1,6,4,0
19,1,fd,0.01,5,2,6,1,6,4,0
19,1,fd,0.05,1,1,6,1,6,4,0
19,1,fd,0.05,1,2,6,1,6,4,0
19,1,fd,0.05,2,1,6,1,6,4,0
19,1,fd,0.05,2,2,6,1,6,4,0
19,1,fd,0.05,3,1,6,1,6,4,0
19,1,fd,0.05,3,2,6,1,6,4,0
19,1,fd,0.05,4,1,6,1,6,4,0
19,1,fd,0.05,4,2,6,1,6,4,0
19,1,fd,0.05,5,1,6,1,6,4,0
19,1,fd,0.05,5,2,6,1,6,4,0
20,1,weak,0.0,0,1,6,1,6,16,0
20,1,weak,0.0,0,2,6,1,6,16,0
20,1,weak,0.01,1,1,6,1,6,4,0
20,1,weak,0.01,1,2,6,1,6,4,0
20,1,weak,0.01,2,1,6,1,6,4,0
20,1,weak,0.01,2,2,6,1,6,4,0
20,1,weak,0.01,3,1,6,1,6,4,0
20,1,weak,0.01,3,2,6,1,6,4,0
20,1,weak,0.01,4,1,6,1,6,4,0
20,1,weak,0.01,4,2,6,1,6,4,0
20,1,weak,0.01,5,1,6,1,6,4,0
20,1,weak,0.01,5,2,6,1,6,4,0
20,1,weak,0.05,1,1,6,1,6,4,0
20,1,weak,0.05,1,2,6,1,6,4,0
20,1,weak,0.05,2,1,6,1,6,4,0
20,1,weak,0.05,2,2,6,1,6,4,0
20,1,weak,0.05,3,1,6,1,6,4,0
20,1,weak,0.05,3,2,6,1,6,4,0
20,1,weak,0.05,4,1,6,1,6,4,0
20,1,weak,0.05,4,2,6,1,6,4,0
20,1,weak,0.05,5,1,6,1,6,4,0
20,1,weak,0.05,5,2,6,1,6,4,0
20,1,fd,0.0,0,1,6,1,6,16,0
20,1,fd,0.0,0,2,6,1,6,16,0
20,1,fd,0.01,1,1,6,1,6,4,0
20,1,fd,0.01,1,2,6,1,6,4,0
20,1,fd,0.01,2,1,6,1,6,4,0
20,1,fd,0.01,2,2,6,1,6,4,0
20,1,fd,0.01,3,1,6,1,6,4,0
20,1,fd,0.01,3,2,6,1,6,4,0
20,1,fd,0.01,4,1,6,1,6,4,0
20,1,fd,0.01,4,2,6,1,6,4,0
20,1,fd,0.01,5,1,6,1,6,4,0
20,1,fd,0.01,5,2,6,1,6,4,0
20,1,fd,0.05,1,1,6,1,6,4,0
20,1,fd,0.05,1,2,6,1,6,4,0
20,1,fd,0.05,2,1,6,1,6,4,0
20,1,fd,0.05,2,2,6,1,6,4,0
20,1,fd,0.05,3,1,6,1,6,4,0
20,1,fd,0.05,3,2,6,1,6,4,0
20,1,fd,0.05,4,1,6,1,6,4,0
20,1,fd,0.05,4,2,6,1,6,4,0
20,1,fd,0.05,5,1,6,1,6,4,0
20,1,fd,0.05,5,2,6,1,6,4,0
21,1,weak,0.0,0,1,6,1,6,16,0
21,1,weak,0.0,0,2,6,1,6,16,0
21,1,weak,0.01,1,1,6,1,6,4,0
21,1,weak,0.01,1,2,6,1,6,4,0
21,1,weak,0.01,2,1,6,1,6,4,0
21,1,weak,0.01,2,2,6,1,6,4,0
21,1,weak,0.01,3,1,6,1,6,4,0
21,1,weak,0.01,3,2,6,1,6,4,0
21,1,weak,0.01,4,1,6,1,6,4,0
21,1,weak,0.01,4,2,6,1,6,4,0
21,1,weak,0.01,5,1,6,1,6,4,0
21,1,weak,0.01,5,2,6,1,6,4,0
21,1,weak,0.05,1,1,6,1,6,4,0
21,1,weak,0.05,1,2,6,1,6,4,0
21,1,weak,0.05,2,1,6,1,6,4,0
21,1,weak,0.05,2,2,6,1,6,4,0
21,1,weak,0.05,3,1,6,1,6,4,0
21,1,weak,0.05,3,2,6,1,6,4,0
21,1,weak,0.05,4,1,6,1,6,4,0
21,1,weak,0.05,4,2,6,1,6,4,0
21,1,weak,0.05,5,1,6,1,6,4,0
21,1,weak,0.05,5,2,6,1,6,4,0
21,1,fd,0.0,0,1,6,1,6,16,0
21,1,fd,0.0,0,2,6,1,6,16,0
21,1,fd,0.01,1,1,6,1,6,4,0
21,1,fd,0.01,1,2,6,1,6,4,0
21,1,fd,0.01,2,1,6,1,6,4,0
21,1,fd,0.01,2,2,6,1,6,4,0
21,1,fd,0.01,3,1,6,1,6,4,0
21,1,fd,0.01,3,2,6,1,6,4,0
21,1,fd,0.01,4,1,6,1,6,4,0
21,1,fd,0.01,4,2,6,1,6,4,0
21,1,fd,0.01,5,1,6,1,6,4,0
21,1,fd,0.01,5,2,6,1,6,4,0
21,1,fd,0.05,1,1,6,1,6,4,0
21,1,fd,0.05,1,2,6,1,6,4,0
21,1,fd,0.05,2,1,6,1,6,4,0
21,1,fd,0.05,2,2,6,1,6,4,0
21,1,fd,0.05,3,1,6,1,6,4,0
21,1,fd,0.05,3,2,6,1,6,4,0
21,1,fd,0.05,4,1,6,1,6,4,0
21,1,fd,0.05,4,2,6,1,6,4,0
21,1,fd,0.05,5,1,6,1,6,4,0
21,1,fd,0.05,5,2,6,1,6,4,0
22,1,weak,0.0,0,1,6,1,6,16,0
22,1,weak,0.0,0,2,6,1,6,16,0
22,1,weak,0.01,1,1,6,1,6,4,0
22,1,weak,0.01,1,2,6,1,6,4,0
22,1,weak,0.01,2,1,6,1,6,4,0
22,1,weak,0.01,2,2,6,1,6,4,0
22,1,weak,0.01,3,1,6,1,6,4,0
22,1,weak,0.01,3,2,6,1,6,4,0
22,1,weak,0.01,4,1,6,1,6,4,0
22,1,weak,0.01,4,2,6,1,6,4,0
22,1,weak,0.01,5,1,6,1,6,4,0
22,1,weak,0.01,5,2,6,1,6,4,0
22,1,weak,0.05,1,1,6,1,6,4,0
22,1,weak,0.05,1,2,6,1,6,4,0
22,1,weak,0.05,2,1,6,1,6,4,0
22,1,weak,0.05,2,2,6,1,6,4,0
22,1,weak,0.05,3,1,6,1,6,4,0
22,1,weak,0.05,3,2,6,1,6,4,0
22,1,weak,0.05,4,1,6,1,6,4,0
22,1,weak,0.05,4,2,6,1,6,4,0
22,1,weak,0.05,5,1,6,1,6,4,0
22,1,weak,0.05,5,2,6,1,6,4,0
22,1,fd,0.0,0,1,6,1,6,16,0
22,1,fd,0.0,0,2,6,1,6,16,0
22,1,fd,0.01,1,1,6,1,6,4,0
22,1,fd,0.01,1,2,6,1,6,4,0
22,1,fd,0.01,2,1,6,1,6,4,0
22,1,fd,0.01,2,2,6,1,6,4,0
22,1,fd,0.01,3,1,6,1,6,4,0
22,1,fd,0.01,3,2,6,1,6,4,0
22,1,fd,0.01,4,1,6,1,6,4,0
22,1,fd,0.01,4,2,6,1,6,4,0
22,1,fd,0.01,5,1,6,1,6,4,0
22,1,fd,0.01,5,2,6,1,6,4,0
22,1,fd,0.05,1,1,6,1,6,4,0
22,1,fd,0.05,1,2,6,1,6,4,0
22,1,fd,0.05,2,1,6,1,6,4,0
22,1,fd,0.05,2,2,6,1,6,4,0
22,1,fd,0.05,3,1,6,1,6,4,0
22,1,fd,0.05,3,2,6,1,6,4,0
22,1,fd,0.05,4,1,6,1,6,4,0
22,1,fd,0.05,4,2,6,1,6,4,0
22,1,fd,0.05,5,1,6,1,6,4,0
22,1,fd,0.05,5,2,6,1,6,4,0
23,1,weak,0.0,0,1,6,1,6,16,0
23,1,weak,0.0,0,2,6,1,6,16,0
23,1,weak,0.01,1,1,6,1,6,4,0
23,1,weak,0.01,1,2,6,1,6,4,0
23,1,weak,0.01,2,1,6,1,6,4,0
23,1,weak,0.01,2,2,6,1,6,4,0
23,1,weak,0.01,3,1,6,1,6,4,0
23,1,weak,0.01,3,2,6,1,6,4,0
23,1,weak,0.01,4,1,6,1,6,4,0
23,1,weak,0.01,4,2,6,1,6,4,0
23,1,weak,0.01,5,1,6,1,6,4,0
23,1,weak,0.01,5,2,6,1,6,4,0
23,1,weak,0.05,1,1,6,1,6,4,0
23,1,weak,0.05,1,2,6,1,6,4,0
23,1,weak,0.05,2,1,6,1,6,4,0
23,1,weak,0.05,2,2,6,1,6,4,0
23,1,weak,0.05,3,1,6,1,6,4,0
23,1,weak,0.05,3,2,6,1,6,4,0
23,1,weak,0.05,4,1,6,1,6,4,0
23,1,weak,0.05,4,2,6,1,6,4,0
23,1,weak,0.05,5,1,6,1,6,4,0
23,1,weak,0.05,5,2,6,1,6,4,0
23,1,fd,0.0,0,1,6,1,6,16,0
23,1,fd,0.0,0,2,6,1,6,16,0
23,1,fd,0.01,1,1,6,1,6,4,0
23,1,fd,0.01,1,2,6,1,6,4,0
23,1,fd,0.01,2,1,6,1,6,4,0
23,1,fd,0.01,2,2,6,1,6,4,0
23,1,fd,0.01,3,1,6,1,6,4,0
23,1,fd,0.01,3,2,6,1,6,4,0
23,1,fd,0.01,4,1,6,1,6,4,0
23,1,fd,0.01,4,2,6,1,6,4,0
23,1,fd,0.01,5,1,6,1,6,4,0
23,1,fd,0.01,5,2,6,1,6,4,0
23,1,fd,0.05,1,1,6,1,6,4,0
23,1,fd,0.05,1,2,6,1,6,4,0
23,1,fd,0.05,2,1,6,1,6,4,0
23,1,fd,0.05,2,2,6,1,6,4,0
23,1,fd,0.05,3,1,6,1,6,4,0
23,1,fd,0.05,3,2,6,1,6,4,0
23,1,fd,0.05,4,1,6,1,6,4,0
23,1,fd,0.05,4,2,6,1,6,4,0
23,1,fd,0.05,5,1,6,1,6,4,0
23,1,fd,0.05,5,2,6,1,6,4,0
24,2,weak,0.0,0,1,12,2,24,28,0
24,2,weak,0.0,0,2,12,2,24,28,0
24,2,weak,0.01,1,1,12,2,24,4,0
24,2,weak,0.01,1,2,12,2,24,4,0
24,2,weak,0.01,2,1,12,2,24,4,0
24,2,weak,0.01,2,2,12,2,24,4,0
24,2,weak,0.01,3,1,12,2,24,4,0
24,2,weak,0.01,3,2,12,2,24,4,0
24,2,weak,0.01,4,1,12,2,24,4,0
24,2,weak,0.01,4,2,12,2,24,4,0
24,2,weak,0.01,5,1,12,2,24,4,0
24,2,weak,0.01,5,2,12,2,24,4,0
24,2,weak,0.05,1,1,12,2,24,4,0
24,2,weak,0.05,1,2,12,2,24,4,0
24,2,weak,0.05,2,1,12,2,24,4,0
24,2,weak,0.05,2,2,12,2,24,4,0
24,2,weak,0.05,3,1,12,2,24,4,0
24,2,weak,0.05,3,2,12,2,24,4,0
24,2,weak,0.05,4,1,12,2,24,4,0
24,2,weak,0.05,4,2,12,2,24,4,0
24,2,weak,0.05,5,1,12,2,24,4,0
24,2,weak,0.05,5,2,12,2,24,4,0
24,2,fd,0.0,0,1,12,2,24,28,0
24,2,fd,0.0,0,2,12,2,24,28,0
24,2,fd,0.01,1,1,12,2,24,4,0
24,2,fd,0.01,1,2,12,2,24,4,0
24,2,fd,0.01,2,1,12,2,24,4,0
24,2,fd,0.01,2,2,12,2,24,4,0
24,2,fd,0.01,3,1,12,2,24,4,0
24,2,fd,0.01,3,2,12,2,24,4,0
24,2,fd,0.01,4,1,12,2,24,4,0
24,2,fd,0.01,4,2,12,2,24,4,0
24,2,fd,0.01,5,1,12,2,24,4,0
24,2,fd,0.01,5,2,12,2,24,4,0
24,2,fd,0.05,1,1,12,2,24,4,0
24,2,fd,0.05,1,2,12,2,24,4,0
24,2,fd,0.05,2,1,12,2,24,4,0
24,2,fd,0.05,2,2,12,2,24,4,0
24,2,fd,0.05,3,1,12,2,24,4,0
24,2,fd,0.05,3,2,12,2,24,4,0
24,2,fd,0.05,4,1,12,2,24,4,0
24,2,fd,0.05,4,2,12,2,24,4,0
24,2,fd,0.05,5,1,12,2,24,4,0
24,2,fd,0.05,5,2,12,2,24,4,0
25,2,weak,0.0,0,1,12,2,24,28,0
25,2,weak,0.0,0,2,12,2,24,28,0
25,2,weak,0.01,1,1,12,2,24,4,0
25,2,weak,0.01,1,2,12,2,24,4,0
25,2,weak,0.01,2,1,12,2,24,4,0
25,2,weak,0.01,2,2,12,2,24,4,0
25,2,weak,0.01,3,1,12,2,24,4,0
25,2,weak,0.01,3,2,12,2,24,4,0
25,2,weak,0.01,4,1,12,2,24,4,0
25,2,weak,0.01,4,2,12,2,24,4,0
25,2,weak,0.01,5,1,12,2,24,4,0
25,2,weak,0.01,5,2,12,2,24,4,0
25,2,weak,0.05,1,1,12,2,24,4,0
25,2,weak,0.05,1,2,12,2,24,4,0
25,2,weak,0.05,2,1,12,2,24,4,0
25,2,weak,0.05,2,2,12,2,24,4,0
25,2,weak,0.05,3,1,12,2,24,4,0
25,2,weak,0.05,3,2,12,2,24,4,0
25,2,weak,0.05,4,1,12,2,24,4,0
25,2,weak,0.05,4,2,12,2,24,4,0
25,2,weak,0.05,5,1,12,2,24,4,0
25,2,weak,0.05,5,2,12,2,24,4,0
25,2,fd,0.0,0,1,12,2,24,28,0
25,2,fd,0.0,0,2,12,2,24,28,0
25,2,fd,0.01,1,1,12,2,24,4,0
25,2,fd,0.01,1,2,12,2,24,4,0
25,2,fd,0.01,2,1,12,2,24,4,0
25,2,fd,0.01,2,2,12,2,24,4,0
25,2,fd,0.01,3,1,12,2,24,4,0
25,2,fd,0.01,3,2,12,2,24,4,0
25,2,fd,0.01,4,1,12,2,24,4,0
25,2,fd,0.01,4,2,12,2,24,4,0
25,2,fd,0.01,5,1,12,2,24,4,0
25,2,fd,0.01,5,2,12,2,24,4,0
25,2,fd,0.05,1,1,12,2,24,4,0
25,2,fd,0.05,1,2,12,2,24,4,0
25,2,fd,0.05,2,1,12,2,24,4,0
25,2,fd,0.05,2,2,12,2,24,4,0
25,2,fd,0.05,3,1,12,2,24,4,0
25,2,fd,0.05,3,2,12,2,24,4,0
25,2,fd,0.05,4,1,12,2,24,4,0
25,2,fd,0.05,4,2,12,2,24,4,0
25,2,fd,0.05,5,1,12,2,24,4,0
25,2,fd,0.05,5,2,12,2,24,4,0
26,2,weak,0.0,0,1,12,2,24,28,0
26,2,weak,0.0,0,2,12,2,24,28,0
26,2,weak,0.01,1,1,12,2,24,4,0
26,2,weak,0.01,1,2,12,2,24,4,0
26,2,weak,0.01,2,1,12,2,24,4,0
26,2,weak,0.01,2,2,12,2,24,4,0
26,2,weak,0.01,3,1,12,2,24,4,0
26,2,weak,0.01,3,2,12,2,24,4,0
26,2,weak,0.01,4,1,12,2,24,4,0
26,2,weak,0.01,4,2,12,2,24,4,0
26,2,weak,0.01,5,1,12,2,24,4,0
26,2,weak,0.01,5,2,12,2,24,4,0
