run_id,experiment_id,phase,hypothesis,run_type,include_in_paper,system_id,system_name,system_dim,system_representability,system_expected_stage,variant,seed,status,inferred_status,success,failure_reason,started_at,finished_at,loss,objective,exact_support_match,final_stage,stage_overshoot,wasted_levels,total_loss_evals,total_invalid_evals,elapsed_s,partial,metrics_available,corrupted
26_evogrow_v2_2_stage_local_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,evogrow_v2_2_stage_local,123,finished,finished,true,,2026-04-24T06:30:41,2026-04-24T10:37:11,0.00026235715251860767,0.007262357152518608,false,5,2,6,9919669,642275,14790.167999982834,false,true,false
26_evogrow_v2_2_stage_local_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,evogrow_v2_2_stage_local,7,finished,finished,true,,2026-04-24T10:37:11,2026-04-24T12:58:36,0.0001977949053035939,0.007197794905303594,false,5,2,6,4417167,170149,8484.369999885559,false,true,false
26_evogrow_v2_2_stage_local_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,evogrow_v2_2_stage_local,99,finished,finished,true,,2026-04-24T12:58:36,2026-04-24T14:33:22,0.0005532675262387519,0.007553267526238752,false,5,2,6,5879337,464744,5686.447999954224,false,true,false
26_evogrow_v2_2_stage_local_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,evogrow_v2_2_stage_local,17,finished,finished,true,,2026-04-24T14:33:22,2026-04-24T16:23:42,0.0005532675262387519,0.007553267526238752,false,5,2,6,7299582,455822,6620.017999887466,false,true,false
26_evogrow_v2_2_passive_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,evogrow_v2_2_passive,42,finished,finished,true,,2026-04-24T16:23:42,2026-04-24T19:19:08,0.00026235715251860767,0.007262357152518608,false,5,2,5,10965194,1130698,10526.026000022888,false,true,false
26_evogrow_v2_2_passive_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,evogrow_v2_2_passive,123,finished,finished,true,,2026-04-24T19:19:09,2026-04-24T21:46:12,0.0005532675262387519,0.007553267526238752,false,5,2,5,9493190,1115981,8823.149000167847,false,true,false
26_evogrow_v2_2_passive_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,evogrow_v2_2_passive,7,finished,finished,true,,2026-04-24T21:46:12,2026-04-25T00:49:22,0.00026235715251860767,0.007262357152518608,false,5,2,6,7247643,552695,10989.786999940872,false,true,false
26_evogrow_v2_2_passive_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,evogrow_v2_2_passive,99,finished,finished,true,,2026-04-25T00:49:22,2026-04-25T03:00:23,0.0005532675262387519,0.007553267526238752,false,5,2,6,8479220,932826,7861.110999822617,false,true,false
26_evogrow_v2_2_passive_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,evogrow_v2_2_passive,17,finished,finished,true,,2026-04-25T03:00:23,2026-04-25T05:53:08,0.00026235715251860767,0.007262357152518608,false,5,2,6,10255258,929749,10365.463999986649,false,true,false
26_evogrow_v2_2_soft_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,evogrow_v2_2_soft,42,finished,finished,true,,2026-04-25T05:53:09,2026-04-25T08:22:30,0.00026235715251860767,0.007262357152518608,false,5,2,6,9831897,555200,8960.917000055313,false,true,false
26_evogrow_v2_2_soft_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,evogrow_v2_2_soft,123,finished,finished,true,,2026-04-25T08:22:30,2026-04-25T11:52:32,0.00026235715251860767,0.007262357152518608,false,5,2,6,9987863,727902,12601.949999809265,false,true,false
26_evogrow_v2_2_soft_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,evogrow_v2_2_soft,7,finished,finished,true,,2026-04-25T11:52:32,2026-04-25T13:30:36,0.00026235715251860767,0.007262357152518608,false,5,2,6,6870518,446465,5884.346999883652,false,true,false
26_evogrow_v2_2_soft_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,evogrow_v2_2_soft,99,finished,finished,true,,2026-04-25T13:30:36,2026-04-25T16:06:49,0.00026235715251860767,0.007262357152518608,false,5,2,6,8997965,590346,9372.651000022888,false,true,false
26_evogrow_v2_2_soft_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,evogrow_v2_2_soft,17,finished,finished,true,,2026-04-25T16:06:49,2026-04-25T17:58:14,0.0001977949053035939,0.007197794905303594,false,5,2,6,6175646,278577,6685.131000041962,false,true,false
26_gp_baseline_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,gp_baseline,42,finished,finished,true,,2026-04-25T17:58:14,2026-04-25T18:00:55,0.004477194451267213,0.009477194451267257,false,,,0,367849,4075,160.91099977493286,false,true,false
26_gp_baseline_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,gp_baseline,123,finished,finished,true,,2026-04-25T18:00:55,2026-04-25T19:25:56,0.0028090605410177796,0.00780906054101778,false,,,0,370685,3816,5100.374000072479,false,true,false
26_gp_baseline_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,gp_baseline,7,finished,finished,true,,2026-04-25T19:25:56,2026-04-25T20:16:03,0.0015500389555251901,0.0065500389555251904,false,,,0,532138,2845,3007.031000137329,false,true,false
26_gp_baseline_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,gp_baseline,99,finished,finished,true,,2026-04-25T20:16:03,2026-04-25T20:53:49,0.002276104714373936,0.00827610471439933,false,,,0,948525,8011,2266.053999900818,false,true,false
26_gp_baseline_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,gp_baseline,17,finished,finished,true,,2026-04-25T20:53:49,2026-04-25T20:55:57,0.003795873422104527,0.009795873422104527,false,,,0,385254,4370,127.50999999046326,false,true,false
31_evogrow_v1_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,evogrow_v1,42,finished,finished,true,,2026-04-25T20:55:57,2026-04-25T21:05:12,6.974887729425108e-5,0.006069748877294251,false,5,2,2,1134935,4635,554.8989999294281,false,true,false
31_evogrow_v1_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,evogrow_v1,123,finished,finished,true,,2026-04-25T21:05:12,2026-04-25T21:16:10,6.974887729425108e-5,0.006069748877294251,false,5,2,2,1330188,5036,658.0090000629425,false,true,false
31_evogrow_v1_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,evogrow_v1,7,finished,finished,true,,2026-04-25T21:16:10,2026-04-25T21:25:38,6.974887729425108e-5,0.006069748877294251,false,5,2,2,1158059,4302,567.3580000400543,false,true,false
31_evogrow_v1_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,evogrow_v1,99,finished,finished,true,,2026-04-25T21:25:38,2026-04-25T21:33:12,6.974887729425108e-5,0.006069748877294251,false,5,2,2,961543,4199,454.2920000553131,false,true,false
31_evogrow_v1_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,evogrow_v1,17,finished,finished,true,,2026-04-25T21:33:12,2026-04-25T21:42:30,6.974887729425108e-5,0.006069748877294251,false,5,2,2,1142070,4296,558.135999917984,false,true,false
31_evogrow_v2_1_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,evogrow_v2_1,42,finished,finished,true,,2026-04-25T21:42:30,2026-04-25T21:51:39,6.974887729425108e-5,0.006069748877294251,false,5,2,2,1134935,4635,548.9500000476837,false,true,false
31_evogrow_v2_1_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,evogrow_v2_1,123,finished,finished,true,,2026-04-25T21:51:39,2026-04-25T22:02:39,6.974887729425108e-5,0.006069748877294251,false,5,2,2,1330188,5036,660.1189999580383,false,true,false
31_evogrow_v2_1_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,evogrow_v2_1,7,finished,finished,true,,2026-04-25T22:02:40,2026-04-25T22:12:08,6.974887729425108e-5,0.006069748877294251,false,5,2,2,1158059,4302,568.1239998340607,false,true,false
31_evogrow_v2_1_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,evogrow_v2_1,99,finished,finished,true,,2026-04-25T22:12:08,2026-04-25T22:19:46,6.974887729425108e-5,0.006069748877294251,false,5,2,2,961543,4199,458.17899990081787,false,true,false
31_evogrow_v2_1_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,evogrow_v2_1,17,finished,finished,true,,2026-04-25T22:19:46,2026-04-25T22:29:02,6.974887729425108e-5,0.006069748877294251,false,5,2,2,1142070,4296,556.1189999580383,false,true,false
31_evogrow_v2_2_stage_local_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,evogrow_v2_2_stage_local,42,finished,finished,true,,2026-04-25T22:29:02,2026-04-25T22:56:18,6.974887729425108e-5,0.006069748877294251,false,5,2,6,3165685,10518,1636.0620000362396,false,true,false
31_evogrow_v2_2_stage_local_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,evogrow_v2_2_stage_local,123,finished,finished,true,,2026-04-25T22:56:19,2026-04-25T23:35:41,6.974887729425108e-5,0.006069748877294251,false,5,2,6,4496841,10302,2362.1630001068115,false,true,false
31_evogrow_v2_2_stage_local_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,evogrow_v2_2_stage_local,7,finished,finished,true,,2026-04-25T23:35:41,2026-04-26T00:09:21,6.974887729425108e-5,0.006069748877294251,false,5,2,6,3823817,9798,2020.5639998912811,false,true,false
31_evogrow_v2_2_stage_local_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,evogrow_v2_2_stage_local,99,finished,finished,true,,2026-04-26T00:09:22,2026-04-26T00:26:55,6.974887729425108e-5,0.006069748877294251,false,5,2,6,2114746,8182,1053.289999961853,false,true,false
31_evogrow_v2_2_stage_local_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,evogrow_v2_2_stage_local,17,finished,finished,true,,2026-04-26T00:26:55,2026-04-26T00:50:06,6.974887729425108e-5,0.006069748877294251,false,5,2,6,2717014,8231,1391.013000011444,false,true,false
31_evogrow_v2_2_passive_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,evogrow_v2_2_passive,42,finished,finished,true,,2026-04-26T00:50:06,2026-04-26T01:16:56,6.974887729425108e-5,0.006069748877294251,false,5,2,6,2718712,8510,1610.2760000228882,false,true,false
31_evogrow_v2_2_passive_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,evogrow_v2_2_passive,123,finished,finished,true,,2026-04-26T01:16:56,2026-04-26T01:48:56,6.974887729425108e-5,0.006069748877294251,false,5,2,6,3683396,9857,1919.201000213623,false,true,false
31_evogrow_v2_2_passive_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,evogrow_v2_2_passive,7,finished,finished,true,,2026-04-26T01:48:56,2026-04-26T02:20:55,6.974887729425108e-5,0.006069748877294251,false,5,2,6,3233680,8929,1919.5520000457764,false,true,false
31_evogrow_v2_2_passive_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,evogrow_v2_2_passive,99,finished,finished,true,,2026-04-26T02:20:55,2026-04-26T02:40:39,6.974887729425108e-5,0.006069748877294251,false,5,2,6,1985971,8574,1183.5280001163483,false,true,false
31_evogrow_v2_2_passive_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,evogrow_v2_2_passive,17,finished,finished,true,,2026-04-26T02:40:39,2026-04-26T03:04:03,6.974887729425108e-5,0.006069748877294251,false,5,2,6,1638578,8113,1403.4670000076294,false,true,false
31_evogrow_v2_2_soft_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,evogrow_v2_2_soft,42,finished,finished,true,,2026-04-26T03:04:03,2026-04-26T03:32:29,6.974887729425108e-5,0.006069748877294251,false,5,2,6,3303075,9953,1706.1730000972748,false,true,false
31_evogrow_v2_2_soft_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,evogrow_v2_2_soft,123,finished,finished,true,,2026-04-26T03:32:29,2026-04-26T04:02:27,6.974887729425108e-5,0.006069748877294251,false,5,2,6,3445907,9921,1797.8710000514984,false,true,false
31_evogrow_v2_2_soft_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,evogrow_v2_2_soft,7,finished,finished,true,,2026-04-26T04:02:27,2026-04-26T04:25:54,6.974887729425108e-5,0.006069748877294251,false,5,2,6,2614218,9788,1406.6459999084473,false,true,false
31_evogrow_v2_2_soft_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,evogrow_v2_2_soft,99,finished,finished,true,,2026-04-26T04:25:54,2026-04-26T05:00:27,6.974887729425108e-5,0.006069748877294251,false,5,2,6,3855705,10731,2072.8929998874664,false,true,false
31_evogrow_v2_2_soft_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,evogrow_v2_2_soft,17,finished,finished,true,,2026-04-26T05:00:27,2026-04-26T05:19:46,6.974887729425108e-5,0.006069748877294251,false,5,2,6,2330044,8696,1159.5009999275208,false,true,false
31_gp_baseline_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,gp_baseline,42,finished,finished,true,,2026-04-26T05:19:46,2026-04-26T05:20:30,0.619191498580478,0.6221914985805432,false,,,0,58946,3740,44.15399980545044,false,true,false
31_gp_baseline_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,gp_baseline,123,finished,finished,true,,2026-04-26T05:20:31,2026-04-26T05:26:04,0.0001509775365810042,0.004150977536581005,false,,,0,213015,2339,333.64599990844727,false,true,false
31_gp_baseline_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,gp_baseline,7,finished,finished,true,,2026-04-26T05:26:04,2026-04-26T07:13:32,0.8098060975850371,0.8138060975850371,false,,,0,1763842,9128,6447.47000002861,false,true,false
31_gp_baseline_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,gp_baseline,99,finished,finished,true,,2026-04-26T07:13:32,2026-04-26T07:24:07,0.06911275483118275,0.07311275483119112,false,,,0,397435,2041,635.3880000114441,false,true,false
31_gp_baseline_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,31,SIR model,2,exact,3,gp_baseline,17,finished,finished,true,,2026-04-26T07:24:07,2026-04-26T07:58:41,0.06954373207361339,0.0745437320736134,false,,,0,186298,2587,2073.2949998378754,false,true,false
37_evogrow_v1_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,evogrow_v1,42,finished,finished,true,,2026-04-26T07:58:41,2026-04-26T09:03:37,0.02409704635760685,0.035097046357606854,,5,,,1914620,23695,3896.223000049591,false,true,false
37_evogrow_v1_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,evogrow_v1,123,finished,finished,true,,2026-04-26T09:03:37,2026-04-26T10:46:25,0.026131020909966253,0.035131020909966254,,5,,,1831049,21605,6167.423000097275,false,true,false
37_evogrow_v1_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,evogrow_v1,7,finished,finished,true,,2026-04-26T10:46:25,2026-04-26T11:35:52,0.025806039985571506,0.035806039985571504,,5,,,1811490,20473,2966.684000015259,false,true,false
37_evogrow_v1_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,evogrow_v1,99,finished,finished,true,,2026-04-26T11:35:52,2026-04-26T12:37:26,0.02409704635760685,0.035097046357606854,,5,,,1893213,22254,3693.9670000076294,false,true,false
37_evogrow_v1_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,evogrow_v1,17,finished,finished,true,,2026-04-26T12:37:26,2026-04-26T13:55:27,0.025806039985571506,0.035806039985571504,,5,,,1736464,18855,4680.985000133514,false,true,false
37_evogrow_v2_1_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,evogrow_v2_1,42,finished,finished,true,,2026-04-26T13:55:27,2026-04-26T15:01:47,0.02409704635760685,0.035097046357606854,,5,,,1914620,23695,3980.4210000038147,false,true,false
37_evogrow_v2_1_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,evogrow_v2_1,123,finished,finished,true,,2026-04-26T15:01:48,2026-04-26T16:46:17,0.026131020909966253,0.035131020909966254,,5,,,1831049,21605,6269.581000089645,false,true,false
37_evogrow_v2_1_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,evogrow_v2_1,7,finished,finished,true,,2026-04-26T16:46:17,2026-04-26T17:35:42,0.025806039985571506,0.035806039985571504,,5,,,1811490,20473,2964.611000061035,false,true,false
37_evogrow_v2_1_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,evogrow_v2_1,99,finished,finished,true,,2026-04-26T17:35:42,2026-04-26T18:38:23,0.02409704635760685,0.035097046357606854,,5,,,1893213,22254,3761.3710000514984,false,true,false
37_evogrow_v2_1_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,evogrow_v2_1,17,finished,finished,true,,2026-04-26T18:38:23,2026-04-26T19:58:20,0.025806039985571506,0.035806039985571504,,5,,,1736464,18855,4796.446000099182,false,true,false
37_evogrow_v2_2_stage_local_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,evogrow_v2_2_stage_local,42,finished,finished,true,,2026-04-26T19:58:20,2026-04-26T21:18:01,0.02409704635760685,0.035097046357606854,,5,,,1914620,23695,4781.266000032425,false,true,false
37_evogrow_v2_2_stage_local_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,evogrow_v2_2_stage_local,123,finished,finished,true,,2026-04-26T21:18:01,2026-04-26T23:24:09,0.026131020909966253,0.035131020909966254,,5,,,1831049,21605,7567.125,false,true,false
37_evogrow_v2_2_stage_local_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,evogrow_v2_2_stage_local,7,finished,finished,true,,2026-04-26T23:24:09,2026-04-27T00:17:05,0.025806039985571506,0.035806039985571504,,5,,,1811490,20473,3176.451999902725,false,true,false
37_evogrow_v2_2_stage_local_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,evogrow_v2_2_stage_local,99,finished,finished,true,,2026-04-27T00:17:05,2026-04-27T01:16:47,0.02409704635760685,0.035097046357606854,,5,,,1893213,22254,3582.0899999141693,false,true,false
37_evogrow_v2_2_stage_local_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,evogrow_v2_2_stage_local,17,finished,finished,true,,2026-04-27T01:16:48,2026-04-27T02:32:47,0.025806039985571506,0.035806039985571504,,5,,,1736464,18855,4559.545000076294,false,true,false
37_evogrow_v2_2_passive_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,evogrow_v2_2_passive,42,finished,finished,true,,2026-04-27T02:32:47,2026-04-27T03:40:19,0.02536393786512148,0.03736393786512148,,5,,,2207271,29555,4051.3079998493195,false,true,false
37_evogrow_v2_2_passive_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,evogrow_v2_2_passive,123,finished,finished,true,,2026-04-27T03:40:19,2026-04-27T05:36:14,0.024561563142223398,0.0355615631422234,,5,,,2147189,36260,6955.313999891281,false,true,false
37_evogrow_v2_2_passive_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,evogrow_v2_2_passive,7,finished,finished,true,,2026-04-27T05:36:14,2026-04-27T06:20:55,0.027852288811935397,0.0378522888119354,,4,,,2174826,28911,2680.425999879837,false,true,false
37_evogrow_v2_2_passive_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,evogrow_v2_2_passive,99,finished,finished,true,,2026-04-27T06:20:55,2026-04-27T07:21:16,0.02366992464096894,0.034669924640968935,,5,,,2197773,30075,3621.1589999198914,false,true,false
37_evogrow_v2_2_passive_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,evogrow_v2_2_passive,17,finished,finished,true,,2026-04-27T07:21:16,2026-04-27T08:17:51,0.02786387196464988,0.03686387196464988,,4,,,2157475,30125,3395.3280000686646,false,true,false
37_evogrow_v2_2_soft_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,evogrow_v2_2_soft,42,finished,finished,true,,2026-04-27T08:17:52,2026-04-27T09:17:18,0.02786387196464988,0.03686387196464988,,4,,,1894961,19158,3566.7699999809265,false,true,false
37_evogrow_v2_2_soft_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,evogrow_v2_2_soft,123,finished,finished,true,,2026-04-27T09:17:18,2026-04-27T10:25:49,0.025917577814414963,0.034917577814414964,,5,,,1898061,20453,4110.796999931335,false,true,false
37_evogrow_v2_2_soft_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,evogrow_v2_2_soft,7,finished,finished,true,,2026-04-27T10:25:49,2026-04-27T11:50:54,0.026131020909966253,0.035131020909966254,,5,,,1996813,24470,5104.582999944687,false,true,false
37_evogrow_v2_2_soft_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,evogrow_v2_2_soft,99,finished,finished,true,,2026-04-27T11:50:54,2026-04-27T12:41:55,0.02846585763350553,0.03746585763350553,,4,,,1996451,22082,3061.0650000572205,false,true,false
37_evogrow_v2_2_soft_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,evogrow_v2_2_soft,17,finished,finished,true,,2026-04-27T12:41:55,2026-04-27T13:51:55,0.02366992464096894,0.034669924640968935,,5,,,1912223,22562,4199.491000175476,false,true,false
37_gp_baseline_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,gp_baseline,42,finished,finished,true,,2026-04-27T13:51:55,2026-04-27T14:07:34,0.034041943795352025,0.041041943795352025,,,,,852509,39815,939.2799999713898,false,true,false
37_gp_baseline_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,gp_baseline,123,finished,finished,true,,2026-04-27T14:07:34,2026-04-27T14:14:59,0.04470753118737981,0.0497075311873904,,,,,285240,5332,444.71399998664856,false,true,false
37_gp_baseline_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,gp_baseline,7,finished,finished,true,,2026-04-27T14:14:59,2026-04-27T15:00:50,0.06743201096061219,0.07043201096061255,,,,,63900,802,2751.2380001544952,false,true,false
37_gp_baseline_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,gp_baseline,99,finished,finished,true,,2026-04-27T15:00:51,2026-04-27T15:54:04,0.04420431163169547,0.04920431163169547,,,,,605086,8557,3193.2720000743866,false,true,false
37_gp_baseline_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,37,Van der Pol oscillator,2,surrogate,4,gp_baseline,17,finished,finished,true,,2026-04-27T15:54:04,2026-04-27T15:58:21,0.04198889340563459,0.046988893406808195,,,,,128186,229,257.2359998226166,false,true,false
54_evogrow_v1_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,54,Lorenz (periodic),3,exact,3,evogrow_v1,42,finished,finished,true,,2026-04-27T15:58:21,2026-04-28T00:07:50,0.0007803119637677885,0.012780311963767789,false,5,2,2,2980018,33047,29367.332999944687,false,true,false
54_evogrow_v1_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,54,Lorenz (periodic),3,exact,3,evogrow_v1,123,finished,finished,true,,2026-04-28T00:07:51,2026-04-28T07:46:23,0.00042597749426286487,0.013425977494262865,false,5,2,1,4046244,36086,27512.754999876022,false,true,false
54_evogrow_v1_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,54,Lorenz (periodic),3,exact,3,evogrow_v1,7,finished,finished,true,,2026-04-28T07:46:23,2026-04-29T23:14:18,0.00042597749426286487,0.013425977494262865,false,5,2,1,3947987,35749,142074.50800013542,false,true,false
54_evogrow_v1_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,54,Lorenz (periodic),3,exact,3,evogrow_v1,99,finished,finished,true,,2026-04-30T09:14:51,2026-05-01T04:45:29,0.004292058321967456,0.014292058321967456,false,5,2,2,2765410,37982,70231.01099991798,false,true,false
